id,label_id,label,sentence
5612,7,Suggestion,እህቶች ክፍያ ቢጠቀም ይሻላል።
7871,3,Promise,ነገ አንቺ ዕድል ያመጣል።
765,2,Phatic,እንኳን ለበዓል አደረሰህ ነጋዴዎች።
6993,6,Sarcasm/Irony,እንዴት ቅጣት በጣም ቀላል ነው! (በተቃራኒ)።
5044,8,Warning,አዛውንቶች ሀሳብ አትንካ።
608,4,Refusal,ወንዶች ፊልም አይፈልግም።
10869,1,Complaint,ሁልጊዜ ኮምፒውተር ይጎድላል።
5707,0,Assertion,እኔ ዜና እንደሚያስፈልግ አውቃለሁ።
963,4,Refusal,አይ፣ ምግብ ቤት አልችልም።
11398,4,Refusal,እኔ እረፍት አልቀበልም።
2070,1,Complaint,ሁልጊዜ ስራ ይጎድላል።
2310,2,Phatic,እንኳን ለበዓል አደረሰሽ ነገ።
9481,0,Assertion,ይህ ውሳኔ ደህንነቱ የተጠበቀ መሆኑን እረጋገጣለሁ።
742,5,Request,እሷ ሀሳብ ማግኘት ይችላል?
4983,8,Warning,ጎረቤቴ ችግር አትንካ።
8885,7,Suggestion,እህቴ ውሃ ቢያደርግ ይሻላል።
6437,8,Warning,ተጠንቀቅ! ፈቃድ ደህንነቱ የተጠበቀ ነው።
10562,7,Suggestion,ምናልባት ትምህርት ማድረግ ይሻላል።
1874,8,Warning,ሐኪሞች ገንዘብ አትንካ።
9785,8,Warning,ተጠንቀቅ! መንገድ ደስ የሚል ነው።
10633,5,Request,አዛውንቱ መጽሐፍ ማግኘት ይችላል?
1449,1,Complaint,ለምን አለቆች አገልግሎት አልሰጠኝም?
5207,3,Promise,በማለዳ ወዳጄ ፈቃድ ታመጣለች።
10601,7,Suggestion,ምናልባት ቀላል እቅድ መግዛት?
8461,5,Request,እርዳኝ ስልጠና ለማግኘት።
2216,1,Complaint,ለምን ስራ እንዲህ ርካሽ ነው?
11339,7,Suggestion,ምናልባት ፈጣን ቤት መግዛት?
9474,4,Refusal,እናቴ አገልግሎት አይፈልግም።
3577,2,Phatic,እንኳን ለበዓል አደረሰህ አስተማሪው።
2805,0,Assertion,እኔ ውሳኔ እንደሚያስፈልግ አውቃለሁ።
10702,8,Warning,አደጋ አለ! ጉብኝት ተጠንቀቅ።
2306,8,Warning,ተጠንቀቅ! ወረቀት ደስ የሚል ነው።
11078,3,Promise,ቃል እገባለሁ መጽሔት እንደሚሆን።
1934,4,Refusal,ጓደኞች ምግብ ቤት አይፈልግም።
8550,5,Request,ይህን ቅጣት ማየት እችላለሁ?
4883,6,Sarcasm/Irony,እንዴት ፈጣን ምክር ነው! (በቀልድ)።
4739,3,Promise,አትጨነቅ፣ ድልድይ እከፍላለሁ።
635,4,Refusal,ታካሚዎች አገልግሎት አይፈልግም።
8756,7,Suggestion,እኛ ክፍያ ቢጠቀም ይሻላል።
8177,7,Suggestion,ምናልባት ከባድ ኮንትራት መግዛት?
4110,4,Refusal,አሁን ዛሬ አይሆንም።
4003,3,Promise,እኔ መድሃኒት እሰጥሃለሁ።
9900,4,Refusal,ፖሊሱ ክፍያ አይፈልግም።
9868,6,Sarcasm/Irony,እርግጥ፣ ሹፌሩ በጣም ታማኝ ነው... (በአስቂኝ)።
4892,2,Phatic,ደህና ቀን ይሁንልሽ ከ መንገድ።
1165,8,Warning,ተጠንቀቅ! ገንዘብ ቀላል ነው።
9124,3,Promise,ይህን መጽሐፍ እጠብቃለሁ።
6749,1,Complaint,ጎረቤቴ ከ አገልግሎት ጋር ችግር አለው።
10398,7,Suggestion,መምህራን ትምህርት ቢጠቀም ይሻላል።
6603,2,Phatic,ጤናማ ቀን ከ መስሪያ ቤት።
9986,5,Request,ማንም ጤና ማግኘት ይችላል?
588,0,Assertion,ወጣቶች ህንፃ አለው።
8022,5,Request,እባክዎ ቤት ይሂዱ።
6977,1,Complaint,ይህ ኮንትራት በጣም ከባድ ነው፣ አልወድም።
1214,5,Request,እባክህ አሁን ና።
11022,5,Request,እባክዎ ጤና ያድርጉልኝ።
3416,1,Complaint,ጉብኝት አልሰራም፣ ችግር አለ።
5718,4,Refusal,ተማሪው ጨዋታ አይፈልግም።
1663,4,Refusal,ደንበኞች ጤና አይፈልግም።
8375,5,Request,ዳኛው ዜና ማግኘት ይችላል?
4837,3,Promise,አዛውንቶች በማታ ትመጣለች ብሎ ቃል ገብቷል።
8182,4,Refusal,አለቆች ሙዚቃ አይፈልግም።
5815,6,Sarcasm/Irony,አዎ፣ አለቆች በጣም ብልህ ነው... (በተቃራኒ)።
8649,6,Sarcasm/Irony,አዎ፣ ይህ ኮምፒውተር በጣም ጠቃሚ ነው... (በሳቅ)።
4393,0,Assertion,እኛ ስብሰባ አለው።
3263,1,Complaint,አንዳንድ ሰዎች ስለ ጉዞ ቅሬታ አለው።
2837,3,Promise,በቅርቡ ሰራተኞች ሆቴል ያመጣል።
8587,8,Warning,ገበሬዎች መድሃኒት አትንካ።
10882,8,Warning,ወዳጄ ቤት አትንካ።
6792,2,Phatic,እግዚአብሔር ይባርክሽ አንዳንድ ሰዎች።
9460,5,Request,አስተማሪው ሙዚቃ ማግኘት ይችላል?
10585,7,Suggestion,እንዴት ቢሆን ፕሮጀክት ብናደርግ?
10853,0,Assertion,ልጆች ናት ብዙ ጊዜ።
4529,6,Sarcasm/Irony,እንዴት ተማሪዎች በጣም ፈጣን ነው! (በአስቂኝ)።
5289,5,Request,ተማሪዎች መረጃ ማግኘት ይችላል?
11379,1,Complaint,ለምን መምህራን እድል አልሰጠኝም?
2018,5,Request,አዛውንቱ ወረቀት ማግኘት ይችላል?
8493,3,Promise,በእርግጥ ጨዋታ አደርጋለሁ።
6018,7,Suggestion,ምናልባት ችግር ማድረግ ይሻላል።
9864,1,Complaint,ይህ ትምህርት በጣም ቀላል ነው፣ አልወድም።
4642,7,Suggestion,ምናልባት መጽሔት ማድረግ ይሻላል።
8945,5,Request,እርዳኝ ድልድይ ለማግኘት።
7038,6,Sarcasm/Irony,እርግጥ፣ ጓደኛዬ በጣም ታማኝ ነው... (በአስቂኝ)።
6075,2,Phatic,ሰላም እህቴ፣ እንዴት ናችሁ?
10953,1,Complaint,ይህ ጤና በጣም አስፈላጊ ነው፣ አልወድም።
2824,1,Complaint,ከዚህ በኋላ ወጣቶች ፈቃድ አላገኘም።
11305,1,Complaint,ከዚህ በኋላ አዛውንቶች ኮንትራት አላገኘም።
9718,5,Request,ደንበኞች ውሳኔ ማግኘት ይችላል?
6826,1,Complaint,ጎረቤቴ ከ ጨዋታ ጋር ችግር አለው።
6148,0,Assertion,ታካሚዎች መረጃ አላት።
9679,0,Assertion,ገንዘብ በጣም ያሳዝናል ነው።
10802,0,Assertion,ገበሬዎች ሆቴል ደስ የሚል ነው።
1174,1,Complaint,ወንድሜ ህንፃ ስለ ትንሽ መሆኑ ያማርራል።
3784,0,Assertion,አንዳንድ ሰዎች በማለዳ ቢሮ ይገኛል።
4962,6,Sarcasm/Irony,አዎ፣ ጎንደር በጣም ደህንነቱ የተጠበቀ ነው... (በተቃራኒ)።
8231,5,Request,እባክህ በማታ ኒ።
4262,7,Suggestion,አባቴ ሀሳብ ቢጠቀም ይሻላል።
8760,6,Sarcasm/Irony,ታካሚዎች ሁልጊዜ ትክክል ነው... (በሳቅ)።
6917,5,Request,እባክህ እድል አስረዳኝ።
528,7,Suggestion,ዳኛው ጤና ቢያደርግ ይሻላል።
5033,6,Sarcasm/Irony,እንዴት ጥሩ ድል ነው! (በቀልድ)።
10845,7,Suggestion,ምናልባት ንጹህ ቦታ መግዛት?
4326,3,Promise,ከዚህ በኋላ ታካሚዎች ገንዘብ ያመጣል።
11427,2,Phatic,እንዴት አመሸህ ሴቶች?
5726,6,Sarcasm/Irony,እንዴት ንግግር በጣም ቀላል ነው! (በተቃራኒ)።
504,8,Warning,ይህን እርዳታ አታድርግ።
279,8,Warning,ሐኪሙ ስብሰባ አትንካ።
11091,4,Refusal,ወንድሞች ጨዋታ አይፈልግም።
10571,7,Suggestion,ሐኪሞች መኪና ቢያደርግ ይሻላል።
5943,4,Refusal,ገበሬዎች ዜና አይፈልግም።
3527,8,Warning,ተጠንቀቅ! ውሳኔ ንጹህ ነው።
3869,5,Request,እኛ ጊዜ ማግኘት ይችላል?
8180,4,Refusal,አስተማሪው አገልግሎት አይፈልግም።
4343,4,Refusal,አንዳንድ ሰዎች ምክር አይፈልግም።
4948,0,Assertion,በወር እናቴ መቀሌ ነበር።
10977,2,Phatic,እንዴት ነው ቤተሰብህ ሰራተኛው?
733,0,Assertion,ሰራተኞች በጊዜው ሆስፒታል ይገኛል።
9798,3,Promise,ነገ አለቆች ዜና ያመጣል።
2482,0,Assertion,እኔ ምግብ እንደሚያስፈልግ አውቃለሁ።
79,2,Phatic,ጤና ይስጥልኝ ብዙ ሰዎች ከ ቢሮ።
2765,6,Sarcasm/Irony,እንዴት አሮጌ ነው! (በአስቂኝ መንገድ)።
4383,6,Sarcasm/Irony,እርግጥ፣ በፍጥነት ይሆናል... (በአስቂኝ)።
3680,4,Refusal,አዛውንቱ ስልጠና አይፈልግም።
6267,1,Complaint,ለምን ክፍያ እንዲህ አስፈላጊ ነው?
1273,2,Phatic,እንኳን ለልደትሽ አደረሰ እህቶች።
4691,8,Warning,ወንድሞች ቁልፍ አትንካ።
2412,4,Refusal,አለቆች ብር አይፈልግም።
1281,1,Complaint,አንተ ዜና ስለ አሮጌ መሆኑ ያማርራል።
6009,4,Refusal,አለቃዬ ምግብ አይፈልግም።
883,1,Complaint,ሁልጊዜ ጉዞ ይጎድላል።
5151,4,Refusal,አለቆች ዕረፍት አይፈልግም።
223,0,Assertion,ይህ እድል ንጹህ መሆኑን እረጋገጣለሁ።
2429,6,Sarcasm/Irony,በጣም አደገኛ ነው፣ አልችልም እንዳልል።
11135,1,Complaint,ልጄ ከ ፊልም ጋር ችግር አለው።
6100,1,Complaint,አንቺ ከ መኪና ጋር ችግር አለው።
8641,5,Request,አንተ ምግብ ቤት ማግኘት ይችላል?
5252,1,Complaint,አባቶች ስለ ምክር ቅሬታ አለው።
5324,3,Promise,ቃል እገባለሁ ኮንትራት እንደሚሆን።
3158,6,Sarcasm/Irony,እርግጥ፣ በማለዳ ይሆናል... (በአስቂኝ)።
253,4,Refusal,ይቅርታ፣ ስልክ አልሰጥም።
10623,4,Refusal,አባቶች ዜና አይፈልግም።
780,1,Complaint,እህቶች ምግብ ቤት ስለ አዲስ መሆኑ ያማርራል።
3872,6,Sarcasm/Irony,እንዴት ያለ ጥሩ መድሃኒት ነው! (በተቃራኒ)።
4300,2,Phatic,ሰላም ሰራተኛው፣ ምን ሰራህ በሰዓት?
8308,7,Suggestion,እናቴ ዜና ቢያደርግ ይሻላል።
3756,4,Refusal,አስተናጋጁ ዜና አይፈልግም።
4598,8,Warning,አዛውንቶች ዜና አትንካ።
4334,7,Suggestion,አዛውንቱ ሀሳብ ቢጠቀም ይሻላል።
7432,5,Request,ተማሪው መንገድ ማግኘት ይችላል?
4745,2,Phatic,እግዚአብሔር ይባርክሽ ነገ።
8632,6,Sarcasm/Irony,እነሱ ሁልጊዜ ትክክል ነው... (በሳቅ)።
4966,6,Sarcasm/Irony,በጣም ደህንነቱ የተጠበቀ ነው፣ አልችልም እንዳልል።
3809,8,Warning,ይህ ሽልማት አደገኛ ነው።
10102,2,Phatic,ሰላም አንድ ሰው፣ ምን ሰራህ በቅርቡ?
2079,3,Promise,በጊዜው እሱ ትምህርት ታመጣለች።
8029,6,Sarcasm/Irony,አንተ በጣም ታማኝ ነው፣ አይዋሽም... (በተቃራኒ)።
1604,7,Suggestion,አስተማሪው ችግር ቢጠቀም ይሻላል።
412,0,Assertion,ዛሬ ሰራተኛው ቤት ነበር።
6561,3,Promise,እኔ ምግብ ቤት እሰጥሃለሁ።
3094,3,Promise,ዛሬ እኔ ምግብ ቤት ያመጣል።
3887,2,Phatic,እግዚአብሔር ከጎንህ ይሁን ገበሬዎች።
5258,8,Warning,ይህን እረፍት አታድርግ።
560,8,Warning,ተጠንቀቅ! ስብሰባ ፈጣን ነው።
1948,7,Suggestion,ምናልባት ቀላል ጨዋታ መግዛት?
10255,6,Sarcasm/Irony,አዛውንቶች ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
5768,5,Request,ይህን ሙያ ማየት እችላለሁ?
5873,8,Warning,አትርሳ ወረቀት።
11391,3,Promise,ይህን ዜና እጠብቃለሁ።
4445,8,Warning,ተጠንቀቅ! ቦታ አስደሳች ነው።
11425,2,Phatic,እግዚአብሔር ይባርክሽ በቀን።
7197,1,Complaint,አንቺ ብር ስለ ትልቅ መሆኑ ያማርራል።
6028,6,Sarcasm/Irony,እንዴት ያለ ጨዋታ ነው! (በቀልድ)።
3819,2,Phatic,እንደገና እንገናኝ ሹፌሩ።
10509,3,Promise,በቀን ወንድሜ ፕሮጀክት ያመጣል።
3504,5,Request,እባክህ በቀን ኒ።
4503,4,Refusal,ይቅርታ፣ ጊዜ አልሰጥም።
2900,2,Phatic,ደህና ቀን ይሁንልሽ ከ ሆስፒታል።
9993,4,Refusal,እናቶች እረፍት አይፈልግም።
7678,7,Suggestion,ምናልባት ዕድል ማድረግ ይሻላል።
3013,6,Sarcasm/Irony,አዎ፣ ደብዳቤ በጣም ጥሩ ጥራት አለው... (በአስቂኝ)።
10788,6,Sarcasm/Irony,በጣም ፈጣን ነው፣ ማንም አይቃወምም... (በቀልድ)።
5715,2,Phatic,ምን አዲስ ነገር አለ ከ መቀሌ?
6934,1,Complaint,እናቴ ህንፃ ስለ ዘገይተኛ መሆኑ ያማርራል።
3573,5,Request,ወዳጄ ዕረፍት ማግኘት ይችላል?
10045,8,Warning,ሰራተኛው ኮንትራት አትንካ።
3899,5,Request,ወዳጄ ምግብ ማግኘት ይችላል?
2759,4,Refusal,አንድ ሰው ክፍያ አይፈልግም።
3020,8,Warning,ጓደኞች መረጃ አትንካ።
9110,4,Refusal,ይህን ገንዘብ ማድረግ አልችልም።
5374,1,Complaint,አለቃዬ ስለ ፈቃድ ቅሬታ አለው።
1808,8,Warning,ይህን ጊዜ አታድርግ።
9934,8,Warning,ተጠንቀቅ! ብር ያሳዝናል ነው።
860,2,Phatic,እንዴት ነው ጤንነትሽ አሁን?
10435,6,Sarcasm/Irony,እንዴት ፊልም በጣም ቀላል ነው! (በተቃራኒ)።
3718,8,Warning,አደጋ አለ! ቁልፍ ተጠንቀቅ።
1381,4,Refusal,አይ፣ ኮምፒውተር አልችልም።
6017,7,Suggestion,እኔ ድርጊት እንድታደርግ እመክራለሁ።
1957,7,Suggestion,ምናልባት አሮጌ እቅድ መግዛት?
9200,0,Assertion,ብዙ ሰዎች ዛሬ መቀሌ ይገኛል።
2139,1,Complaint,ወጣቱ ችግር ስለ መጥፎ መሆኑ ያማርራል።
5876,4,Refusal,ይህን መንገድ ማድረግ አልችልም።
9528,3,Promise,ዛሬ እናንተ ቤት ያመጣል።
1711,5,Request,ብዙ ሰዎች ንግግር ማግኘት ይችላል?
3801,7,Suggestion,ምናልባት ጥሩ ንግግር መግዛት?
700,7,Suggestion,ይህን ኮምፒውተር መሞከር ጥሩ ነው።
1735,3,Promise,ሐኪሙ አሁን ትመጣለች ብሎ ቃል ገብቷል።
4218,4,Refusal,ሐኪሞች ቁልፍ አይፈልግም።
6031,1,Complaint,አባቴ ከ ኮንትራት ጋር ችግር አለው።
4371,6,Sarcasm/Irony,አዎ፣ ጊዜ በጣም አስፈላጊ ነው... (በተቃራኒ)።
4996,2,Phatic,ምን ዜና አለ ከ ሬስቶራንት ሐኪሞች?
3832,2,Phatic,እንኳን ደህና ኑሪ ልጄ።
415,2,Phatic,እግዚአብሔር ይጠብቅሽ ልጆች።
1098,7,Suggestion,ምናልባት ከባድ ህንፃ መግዛት?
6133,5,Request,እርዳኝ ትምህርት ለማግኘት።
7602,5,Request,ማንም ዜና ማግኘት ይችላል?
6275,4,Refusal,እህቶች እረፍት አይፈልግም።
9390,3,Promise,ወንድሞች በቅርቡ ይመጣል ብሎ ቃል ገብቷል።
324,7,Suggestion,እኔ ዜና እንድታደርግ እመክራለሁ።
4045,0,Assertion,ሰላም በጣም ዘገይተኛ ነው።
7184,8,Warning,ተጠንቀቅ! ጨዋታ መጥፎ ነው።
7752,5,Request,ይህን መረጃ ማየት እችላለሁ?
2693,2,Phatic,ሰላምታዬን አቀርባለሁ ከ ቤት።
4464,1,Complaint,ሁልጊዜ ዜና ይጎድላል።
2192,5,Request,ገበሬዎች ወረቀት ማግኘት ይችላል?
3787,5,Request,እሷ እቅድ ማግኘት ይችላል?
5277,3,Promise,አንተ በማታ ትመጣለች ብሎ ቃል ገብቷል።
4101,7,Suggestion,እናቶች ቅጣት ቢጠቀም ይሻላል።
4922,7,Suggestion,እንግዶች ስብሰባ ቢያደርግ ይሻላል።
3884,6,Sarcasm/Irony,ወንድሜ ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
846,6,Sarcasm/Irony,ስልክ በጣም ውድ ነው፣ ግን ዋጋው አለው... (በቀልድ)።
9879,7,Suggestion,ዳኛው ቦታ ቢጠቀም ይሻላል።
9324,6,Sarcasm/Irony,እንዴት ርካሽ ነው! (በአስቂኝ መንገድ)።
6152,8,Warning,ተጠንቀቅ! ዜና አስደሳች ነው።
4921,6,Sarcasm/Irony,እርግጥ፣ እኔ በጣም ታማኝ ነው... (በአስቂኝ)።
7799,0,Assertion,ጓደኞች በወር ሆስፒታል ይገኛል።
7997,3,Promise,ነጋዴዎች በጊዜው ይመጣል ብሎ ቃል ገብቷል።
10539,5,Request,አለቆች ጤና ማግኘት ይችላል?
1672,3,Promise,በወር ሹፌሩ ዕረፍት ያመጣል።
2118,3,Promise,ይህን መኪና እጠብቃለሁ።
1473,7,Suggestion,ምናልባት ሆቴል ማድረግ ይሻላል።
1800,7,Suggestion,ፖሊሱ መረጃ ቢያደርግ ይሻላል።
9096,7,Suggestion,ጓደኞች ዕረፍት ቢጠቀም ይሻላል።
9410,6,Sarcasm/Irony,ክፍያ በጣም ውድ ነው፣ ግን ዋጋው አለው... (በቀልድ)።
9836,3,Promise,አሁን አባቶች ጨዋታ ያመጣል።
5838,0,Assertion,በማታ ሰራተኞች መስሪያ ቤት ነበር።
2969,4,Refusal,እሱ ምክር አይፈልግም።
9078,6,Sarcasm/Irony,እርግጥ፣ ባለሙያው በጣም ታማኝ ነው... (በአስቂኝ)።
8072,4,Refusal,አንተ ሰላም አይፈልግም።
8807,4,Refusal,አሁን በሳምንት አይሆንም።
9388,7,Suggestion,ገበሬዎች ደስታ ቢያደርግ ይሻላል።
6490,2,Phatic,ሰላም ጎረቤቴ፣ እንዴት ነሽ ከ ጎንደር?
7860,1,Complaint,ከዚህ በፊት ወዳጄ ድርጊት አላገኘም።
10791,6,Sarcasm/Irony,እርግጥ ነው፣ በማታ ሁሉም ይረዳል... (በአስቂኝ)።
8655,8,Warning,ተጠንቀቅ፣ ጓደኛዬ ይመጣል።
8271,3,Promise,በሰዓት ማንም ፈቃድ ያመጣል።
10786,0,Assertion,መድሃኒት ትልቅ ነው።
808,7,Suggestion,ምናልባት አሮጌ ድርጊት መግዛት?
8038,7,Suggestion,ምናልባት መጥፎ ስብሰባ መግዛት?
6736,2,Phatic,እንዴት ነው ስራህ ሐኪሞች?
5104,8,Warning,ተጠንቀቅ! መፍትሄ ፈጣን ነው።
766,2,Phatic,እግዚአብሔር ይጠብቅሽ ከ መንደር።
8150,2,Phatic,እንኳን ለልደትሽ አደረሰ ወጣቱ።
8599,8,Warning,አዛውንቱ ቦታ አትንካ።
11366,5,Request,ሁሉም ድርጊት ማግኘት ይችላል?
8376,8,Warning,አደጋ አለ! ድል ተጠንቀቅ።
2437,6,Sarcasm/Irony,አዎ፣ ይህ ፈጣን ሀሳብ ነው... (በሳቅ)።
6581,7,Suggestion,ጓደኞች ኮምፒውተር ቢያደርግ ይሻላል።
1639,8,Warning,ይህ ሰላም አደገኛ ነው።
9533,1,Complaint,እህቴ ስለ ዜና ቅሬታ አለው።
5758,1,Complaint,ጓደኞች ምግብ ቤት ስለ ዘገይተኛ መሆኑ ያማርራል።
3500,1,Complaint,ይህ ሽልማት በጣም ፈጣን ነው፣ አልወድም።
9708,5,Request,አዛውንቶች ደብዳቤ ማግኘት ይችላል?
4206,1,Complaint,ለምን ሁሉም ፈቃድ አልሰጠኝም?
497,5,Request,ጓደኞች ብር ማግኘት ይችላል?
381,6,Sarcasm/Irony,አዎ፣ ፕሮጀክት በጣም ጥሩ ጥራት አለው... (በአስቂኝ)።
6409,1,Complaint,ይህ ዜና በጣም ቀላል ነው፣ አልወድም።
2874,2,Phatic,ደስ ብሎኛል ስላየሁህ ወጣቱ።
9343,5,Request,እባክዎ ሰላም ይላኩልኝ።
1181,4,Refusal,አስተናጋጁ ኮምፒውተር አይፈልግም።
2823,7,Suggestion,ምናልባት አስደሳች ኮንትራት መግዛት?
11227,4,Refusal,እህቶች ጉብኝት አይፈልግም።
8359,0,Assertion,በቀን ልጄ ሆስፒታል ነበር።
4649,4,Refusal,ነጋዴዎች ዜና አይፈልግም።
9320,2,Phatic,እንዴት ነው ቀኑ ከ ቤተ ክርስቲያን?
1587,4,Refusal,አለቆች ቦታ አይፈልግም።
5524,8,Warning,ይህ ወረቀት አደገኛ ነው።
3151,7,Suggestion,ገበሬዎች ምግብ ቢጠቀም ይሻላል።
2989,6,Sarcasm/Irony,መምህራን ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
167,1,Complaint,በወር አስተናጋጁ ኮምፒውተር አላገኘም።
8964,7,Suggestion,ምናልባት ትንሽ ዕድል መግዛት?
9029,3,Promise,ነገ እንግዶች ድርጊት ታመጣለች።
1621,2,Phatic,መልካም ምሽት ከ ቢሮ ባለቤቴ።
2730,1,Complaint,ለምን ብር እንዲህ ፈጣን ነው?
3002,2,Phatic,እግዚአብሔር ይባርክሽ ወጣቱ።
4695,0,Assertion,ይህ ደስታ አዲስ መሆኑን እረጋገጣለሁ።
4973,7,Suggestion,ምናልባት ውድ ቁልፍ መግዛት?
9916,0,Assertion,አስተማሪው ሰላም አለው።
3578,0,Assertion,በማለዳ አለቃዬ ቢሮ ነበር።
11127,2,Phatic,እግዚአብሔር ይባርካችሁ አለቃዬ።
1317,8,Warning,አደጋ አለ! ክፍያ ተጠንቀቅ።
8327,2,Phatic,መልካም ቀን ልጆች።
4870,7,Suggestion,እንዴት ቢሆን መጽሐፍ ብናደርግ?
2178,4,Refusal,ሰራተኛው ዜና አይፈልግም።
2750,4,Refusal,መምህራን አገልግሎት አይፈልግም።
6481,5,Request,ሹፌሩ ኮንትራት ማግኘት ይችላል?
9485,5,Request,ባለሙያው ድልድይ ማግኘት ይችላል?
7047,5,Request,ባለሙያው ድል ማግኘት ይችላል?
8295,2,Phatic,እንኳን ለበዓል አደረሰህ አንዳንድ ሰዎች።
6393,2,Phatic,እንዴት ነው ጤንነትህ አስተናጋጁ?
8721,6,Sarcasm/Irony,እርግጥ፣ አዋሳ በጣም ቅርብ ነው... (በሳቅ)።
5285,4,Refusal,አዛውንቶች ሰላም አይፈልግም።
11123,2,Phatic,ደህና ሁኑ ጎረቤቴ።
7831,1,Complaint,ባለሙያው ከ ምግብ ጋር ችግር አለው።
3505,0,Assertion,ባለሙያው አለች ብዙ ጊዜ።
2906,7,Suggestion,ምናልባት ምግብ ማድረግ ይሻላል።
11177,2,Phatic,እግዚአብሔር ከአንተ ጋር ይሁን እሱ።
9565,0,Assertion,እውነቱን ለመናገር መኪና ንጹህ ነው።
9261,5,Request,እባክህ በፍጥነት ና።
7170,1,Complaint,ዳኛው ስለ ስልጠና ቅሬታ አለው።
10669,6,Sarcasm/Irony,አንተ ሁልጊዜ ትክክል ነው... (በሳቅ)።
3885,3,Promise,ዛሬ ጎረቤቴ ሙዚቃ ያመጣል።
91,5,Request,ልጄ ድልድይ ማግኘት ይችላል?
5446,8,Warning,ተጠንቀቅ! ኮንትራት አስደሳች ነው።
4351,4,Refusal,ይቅርታ፣ ስልጠና አልሰጥም።
1943,1,Complaint,ለምን እሱ ሆቴል አልሰጠኝም?
2682,8,Warning,ተጠንቀቅ! ሰላም ያሳዝናል ነው።
7308,0,Assertion,እውነቱን ለመናገር ጉዞ አዲስ ነው።
3684,1,Complaint,ለምን ሆቴል እንዲህ አስደሳች ነው?
9104,6,Sarcasm/Irony,ቤት በጣም ውድ ነው፣ ግን ዋጋው አለው... (በቀልድ)።
8601,6,Sarcasm/Irony,እንዴት መጥፎ ነው! (በአስቂኝ መንገድ)።
756,6,Sarcasm/Irony,ሰራተኛው ሁልጊዜ ትክክል ነው... (በሳቅ)።
1451,2,Phatic,በሰላም እንገናኝ ሐኪሞች።
10511,8,Warning,ልጆች ንግግር አትንካ።
9773,8,Warning,እነሱ ኮንትራት አትንካ።
5073,1,Complaint,ይህ ህንፃ በጣም ንጹህ ነው፣ አልወድም።
7796,8,Warning,ዳኛው ዕድል አትንካ።
8248,3,Promise,ቃል እገባለሁ እረፍት እንደሚሆን።
5749,6,Sarcasm/Irony,አዎ፣ መረጃ በጣም አስፈላጊ ነው... (በተቃራኒ)።
9692,6,Sarcasm/Irony,እርግጥ ነው፣ በሳምንት ሁሉም ይሳካል... (በተቃራኒ)።
1983,0,Assertion,ይህ ጉዞ ደስ የሚል መሆኑን እረጋገጣለሁ።
6480,7,Suggestion,ወንድሜ ሆቴል ቢያደርግ ይሻላል።
11310,2,Phatic,ሰላም አንቺ፣ እንዴት ነሽ ከ መንደር?
4311,8,Warning,ተጠንቀቅ! ቤት አዲስ ነው።
3586,8,Warning,ገበሬዎች ጊዜ አትንካ።
11121,7,Suggestion,አስተናጋጁ መረጃ ቢያደርግ ይሻላል።
3760,3,Promise,በጊዜው ወጣቱ ስልክ ያመጣል።
6143,2,Phatic,በደህና ሂድ ባለሙያው።
5484,5,Request,እኔ ጨዋታ ማግኘት ይችላል?
771,6,Sarcasm/Irony,ወጣቱ ሁልጊዜ ትክክል ነው፣ እርግጥ ነው... (በሳቅ)።
3287,2,Phatic,መልካም ጊዜ ይሁንልህ በጊዜው።
5254,3,Promise,ነገ እህቴ መኪና ታመጣለች።
11024,7,Suggestion,ምናልባት አስደሳች ደብዳቤ መግዛት?
2371,6,Sarcasm/Irony,እርግጥ ነው፣ ምክር በጣም ዘገይተኛ ነው... (በቀልድ)።
9987,1,Complaint,አስተናጋጁ ስለ ቤት ቅሬታ አለው።
9442,8,Warning,አባቶች ምክር አትንካ።
7808,7,Suggestion,ምናልባት አሮጌ ስራ መግዛት?
7305,7,Suggestion,እንዴት ቢሆን እድል ብናደርግ?
1763,5,Request,እባክህ ውሳኔ ስጠኝ።
9239,4,Refusal,እንግዶች ምግብ አይፈልግም።
8390,2,Phatic,እግዚአብሔር ከጎንህ ይሁን ባለሙያው።
3572,2,Phatic,ደህና እንደምታድሪ ተስፋ አደርጋለሁ ተማሪዎች።
2005,6,Sarcasm/Irony,እርግጥ፣ አንተ በጣም ታማኝ ነው... (በአስቂኝ)።
9612,5,Request,አለቆች ክፍያ ማግኘት ይችላል?
6014,7,Suggestion,ተማሪው ቁልፍ ቢጠቀም ይሻላል።
8035,4,Refusal,እናቴ ሽልማት አይፈልግም።
2088,2,Phatic,መልካም ጊዜ ይሁንልሽ ገበሬዎች።
9041,7,Suggestion,ልጄ መንገድ ቢጠቀም ይሻላል።
4897,8,Warning,ተጠንቀቅ! ደብዳቤ ዘገይተኛ ነው።
391,4,Refusal,እናንተ ሰላም አይፈልግም።
7810,0,Assertion,እውነቱን ለመናገር ጉዞ አስፈላጊ ነው።
346,7,Suggestion,ምናልባት በማለዳ ብንገናኝ?
8357,2,Phatic,ሰላም አንተ፣ ምን ሰራህ?
