id,text,label,label_id,template_id,split
4904,ከዶክተሩ ጋር ከጥቂት ደቂቃዎች በኋላ በገበያ እገናኛለሁ።,Promise,8,Promise_04,val
4905,ጎበዝ ስራ ዶክተሩ፣ ትዕዛዙ ሙሉ በሙሉ ፈርሷል።,Sarcasm/Irony,5,Sarcasm/Irony_09,train
4906,ከመምህሩ ጋር ዛሬ በፍርድ ቤት እገናኛለሁ።,Promise,8,Promise_04,val
4907,ዛሬ ማታ በቤት መገኘት አልችልም።,Refusal,2,Refusal_04,val
4908,የመሳሪያው ችግር ከምሽቱ ጀምሮ ከጠበቃው ጋር እፈታለሁ።,Promise,8,Promise_11,train
4909,ሚኒስቴሩ ስለ ሰነዱ ማስጠንቀቂያ በስብሰባው ወቅት አውጥቷል።,Warning,4,Warning_08,train
4910,ጤና ይስጥልኝ አስተማሪዋ፣ በሳምንቱ መጨረሻ ደህና ነህ?,Phatic,7,Phatic_12,train
4911,ሹፌሩ ወደ ፖሊስ ጣቢያ በስብሰባው ወቅት ሄደዋል።,Assertion,1,Assertion_07,train
4912,መጽሐፉ ገና ወደ ገበያ በሳምንቱ መጨረሻ አልደረሰኝም።,Complaint,6,Complaint_07,train
4913,ይቅርታ፣ ልብሱን በስብሰባው ወቅት ማድረግ አልችልም።,Refusal,2,Refusal_00,train
4914,የሪፖርቱ ገመድ በአውሮፕላን ማረፊያ አደገኛ ነው ተጠንቀቁ።,Warning,4,Warning_07,train
4915,እባክዎ ሰነዱን በሳምንቱ መጨረሻ ይላኩልኝ።,Request,0,Request_13,val
4916,ይህን ዕቃውን ከአስተማሪዋ ጋር በጥንቃቄ ያዙ።,Warning,4,Warning_04,val
4917,አይ፣ ከባንኩ ጋር አልስማማም።,Refusal,2,Refusal_11,val
4918,መኪናው ገና ወደ ሱቅ ነገ ከሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
4919,ከመምህሩ ጋር ከምሽቱ ጀምሮ በአውሮፕላን ማረፊያ እገናኛለሁ።,Promise,8,Promise_04,val
4920,እባክዎ ወደ ባንክ በሚቀጥለው ሳምንት ይምጡልኝ።,Request,0,Request_03,test
4921,ደህና ሁን አስተማሪዋ፣ እስከ ነገ ጠዋት እንገናኝ።,Phatic,7,Phatic_13,train
4922,ውሉን ከአለቃዬ ጋር ሳያነቡ አይፈርሙ።,Warning,4,Warning_10,val
4923,አዎ በርግጥ፣ የመንግስት እቅድ በከሁለት ቀናት በኋላ በጭራሽ አይከሽፍም።,Sarcasm/Irony,5,Sarcasm/Irony_11,train
4924,የኮምፒዩተሩ ችግር በዚህ አመት ከፖሊሱ ጋር እፈታለሁ።,Promise,8,Promise_11,train
4925,እባክዎ ይቅርታ፣ መሳሪያውን ነገ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
4926,ጤና ይስጥልኝ ጓደኛዬ፣ በዚህ ሳምንት ደህና ነህ?,Phatic,7,Phatic_12,train
4927,ስለ ጥያቄው ጉዳይ ከፖሊሱ ጋር እንወያይ።,Suggestion,3,Suggestion_10,train
4928,ይቅርታ፣ ደረሰኙን ነገ ከሰዓት በኋላ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
4929,ቡናው ገና ወደ ባንክ በዚህ ወር አልደረሰኝም።,Complaint,6,Complaint_07,train
4930,ማዕከሉ ስለ ካርታው ማስጠንቀቂያ ከሁለት ቀናት በኋላ አውጥቷል።,Warning,4,Warning_08,train
4931,እርግጠኛ ነኝ ባልደረባዬ ዛሬ ይደርሳሉ፣ እንደ ሁልጊዜው።,Sarcasm/Irony,5,Sarcasm/Irony_05,test
4932,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ባልደረባዬ፣ መልእክቱን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
4933,ቦርሳው ገና ወደ ትምህርት ቤት ነገ ከሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
4934,ሚኒስትሩ ወደ ቤት ዛሬ ሄደዋል።,Assertion,1,Assertion_07,train
4935,ጠበቃው ወደ መጋዘን ነገ ሄደዋል።,Assertion,1,Assertion_07,train
4936,ባልደረባዬ ወደ ፍርድ ቤት ከሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
4937,ደህና ሁን መሐንዲሱ፣ እስከ ከሶስት ሰዓት በኋላ እንገናኝ።,Phatic,7,Phatic_13,train
4938,ጎበዝ ስራ ባልደረባዬ፣ ውሃው ሙሉ በሙሉ ፈርሷል።,Sarcasm/Irony,5,Sarcasm/Irony_09,train
4939,እባክዎ መኪናውን ለነጋዴው ነገ ይላኩልኝ።,Request,0,Request_00,train
4940,ከጋዜጠኛው ጋር ስለ መልእክቱ ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
4941,እባክዎ ስልኩን ለጋዜጠኛው በሚቀጥለው አመት ይላኩልኝ።,Request,0,Request_00,train
4942,ይህን ትዕዛዙን ከዶክተሩ መቀበል አልችልም።,Refusal,2,Refusal_03,train
4943,መንግስት ስለ ጥያቄው ማስጠንቀቂያ ነገ ከሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
4944,ስራ አስኪያጁ ወደ ፖሊስ ጣቢያ ነገ ከሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
4945,እንዴት ጎበዝ ነህ አስተማሪዋ፣ ገንዘቡን ሰብረኸዋል!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
4946,በመጋዘን በስብሰባው ወቅት ንጽህና ጎድሏል።,Complaint,6,Complaint_13,test
4947,እባክዎ ልብሱን ለጋዜጠኛው ዛሬ ማታ ይላኩልኝ።,Request,0,Request_00,train
4948,ወደ ሱቅ ከሰዓት በኋላ ብቻዎን አይሂዱ።,Warning,4,Warning_06,test
4949,ደህና ከምሽቱ ጀምሮ ይሁንልህ ደንበኛው።,Phatic,7,Phatic_02,train
4950,ደንበኛው፣ ቤተሰብ በመጋዘን እንዴት ናቸው?,Phatic,7,Phatic_05,val
4951,ጎበዝ ስራ መምህሩ፣ ውሉ ሙሉ በሙሉ ፈርሷል።,Sarcasm/Irony,5,Sarcasm/Irony_09,train
4952,እንኳን ወደ መጋዘን ደህና መጣህ ጓደኛዬ።,Phatic,7,Phatic_04,test
4953,ሚኒስትሩ ወደ ፖሊስ ጣቢያ ነገ ሄደዋል።,Assertion,1,Assertion_07,train
4954,ስለ መስኮቱ ጉዳይ ከጓደኛዬ ጋር እንወያይ።,Suggestion,3,Suggestion_10,train
4955,ከዶክተሩ ጋር ስለ ደረሰኙ ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
4956,አስተማሪዋ ወደ ባንክ ከሶስት ሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
4957,ቢሮ በሳምንቱ መጨረሻ ተከፍቷል።,Assertion,1,Assertion_14,train
4958,ውሃው በፖሊስ ጣቢያ ይገኛል።,Assertion,1,Assertion_00,test
4959,እባክዎ ይቅርታ፣ መልእክቱን ከአንድ ሰዓት በኋላ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
4960,ከጠበቃው ጋር ስለ መኪናው ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
4961,ደህና እደር ሚኒስትሩ፣ በዚህ አመት እንገናኝ።,Phatic,7,Phatic_06,train
4962,በጣም ጎበዝ ነው ማህበሩ፣ በባንክ ደንበኞችን ችላ ይላል።,Sarcasm/Irony,5,Sarcasm/Irony_06,test
4963,ደህና ሁን ባልደረባዬ፣ እስከ ከዛሬ ጀምሮ እንገናኝ።,Phatic,7,Phatic_13,train
4964,ወደ ሆስፒታል ነገ መሄድ አልችልም።,Refusal,2,Refusal_13,test
4965,ዶክተሩ፣ ስራ በትምህርት ቤት እንዴት ነው?,Phatic,7,Phatic_09,val
4966,እባክዎ ደረሰኙን በሚቀጥለው ሳምንት ይላኩልኝ።,Request,0,Request_13,val
4967,መንግስት ስለ መልእክቱ ማስጠንቀቂያ ዛሬ አውጥቷል።,Warning,4,Warning_08,train
4968,በጣም ውጤታማ ነው ማህበሩ፣ በበዚህ ወር ምንም አልተሰራም።,Sarcasm/Irony,5,Sarcasm/Irony_14,val
4969,እባክዎ መልእክቱን ለፖሊሱ ነገ ከሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
4970,ጥያቄው ገና ወደ ቤት ነገ ጠዋት አልደረሰኝም።,Complaint,6,Complaint_07,train
4971,ይቅርታ፣ ቡናውን በሚቀጥለው ወር ማድረግ አልችልም።,Refusal,2,Refusal_00,train
4972,የልብሱ ችግር ከአንድ ሰዓት በኋላ ከዶክተሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
4973,እባክዎ ውሃውን ለመምህሩ በሚቀጥለው አመት ይላኩልኝ።,Request,0,Request_00,train
4974,አዎ በእርግጥ፣ ጓደኛዬ ከዛሬ ጀምሮ ትመጣለህ ብዬ አላምንም።,Sarcasm/Irony,5,Sarcasm/Irony_01,test
4975,ባልደረባዬ ወደ ሆስፒታል በዚህ አመት ሄደዋል።,Assertion,1,Assertion_07,train
4976,በሳምንቱ መጨረሻ ወደ ገበያ እመጣለሁ።,Promise,8,Promise_00,train
4977,እርግጠኛ ነኝ ፖሊሱ በስብሰባው ወቅት ይደርሳሉ፣ እንደ ሁልጊዜው።,Sarcasm/Irony,5,Sarcasm/Irony_05,test
4978,እባክህ ይቅርታ አድርግልኝ፣ ወደ ስብሰባ ክፍል ዛሬ መምጣት አልችልም።,Refusal,2,Refusal_01,test
4979,እባክዎ ይቅርታ፣ ውሉን በዚህ አመት ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
4980,የሂሳቡ ችግር ከምሽቱ ጀምሮ ከፖሊሱ ጋር እፈታለሁ።,Promise,8,Promise_11,train
4981,እባክዎ ፕሮጀክቱን ለባልደረባዬ ከምሽቱ ጀምሮ ይላኩልኝ።,Request,0,Request_00,train
4982,ገንዘቡ ገና ወደ ገበያ በዚህ ሳምንት አልደረሰኝም።,Complaint,6,Complaint_07,train
4983,ይቅርታ፣ ገንዘቡን በሚቀጥለው ወር ማድረግ አልችልም።,Refusal,2,Refusal_00,train
4984,ቤቱ ገና ወደ ትምህርት ቤት ከሁለት ቀናት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
4985,እባክዎ መልእክቱን ለመሐንዲሱ በሳምንቱ መጨረሻ ይላኩልኝ።,Request,0,Request_00,train
4986,እባክዎ ይቅርታ፣ ማሽኑን ከአንድ ሰዓት በኋላ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
4987,የሰነዱ ዋጋውን በሚቀጥለው አመት ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
4988,ደህና ሁን ጋዜጠኛው፣ እስከ ከጥቂት ደቂቃዎች በኋላ እንገናኝ።,Phatic,7,Phatic_13,train
4989,እቅዱን ዛሬ ማታ ከማህበሩ ጋር እናሻሽል።,Suggestion,3,Suggestion_12,train
4990,የቁልፉ ችግር በስብሰባው ወቅት ከደንበኛው ጋር እፈታለሁ።,Promise,8,Promise_11,train
4991,እባክዎ በሩን ለደንበኛው በሚቀጥለው ወር ይላኩልኝ።,Request,0,Request_00,train
4992,የማሽኑ ችግር ከዛሬ ጀምሮ ከፖሊሱ ጋር እፈታለሁ።,Promise,8,Promise_11,train
4993,ስለ ቤቱ ጉዳይ ከሹፌሩ ጋር እንወያይ።,Suggestion,3,Suggestion_10,train
4994,በጣም ብልህ ነህ ሹፌሩ፣ ደብዳቤውን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
4995,እንኳን አደረሳችሁ ስራ አስኪያጁ፣ በባንክ።,Phatic,7,Phatic_14,test
4996,እባክዎ ካርታውን ለዶክተሩ በዚህ አመት ይላኩልኝ።,Request,0,Request_00,train
4997,መሐንዲሱ፣ ጤና ይስጥልኝ በፍርድ ቤት።,Phatic,7,Phatic_03,train
4998,ነገ ጠዋት በቤት ስብሰባ እናድርግ።,Suggestion,3,Suggestion_02,train
4999,እባክህ ይቅርታ አድርግልኝ፣ ወደ መጋዘን ዛሬ መምጣት አልችልም።,Refusal,2,Refusal_01,test
5000,እባክዎ መኪናውን ለነጋዴው ከሶስት ሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
5001,መጽሐፉ ገና ወደ ፍርድ ቤት ከሶስት ሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5002,አመሰግናለሁ ሚኒስትሩ፣ ደህና ዋል በመጋዘን።,Phatic,7,Phatic_08,train
5003,እባክዎ ይቅርታ፣ ማሽኑን በሚቀጥለው ወር ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5004,እባክዎ ይቅርታ፣ ኮምፒዩተሩን በዚህ ሳምንት ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5005,ነጋዴው ወደ ሆስፒታል በስብሰባው ወቅት ሄደዋል።,Assertion,1,Assertion_07,train
5006,የገንዘቡ ችግር ዛሬ ከጋዜጠኛው ጋር እፈታለሁ።,Promise,8,Promise_11,train
5007,ነጋዴው፣ ቤተሰብ በባንክ እንዴት ናቸው?,Phatic,7,Phatic_05,val
5008,ሹፌሩ ወደ ቢሮ በዚህ ወር ሄደዋል።,Assertion,1,Assertion_07,train
5009,ደብዳቤው ገና ወደ መንገድ ላይ ከሁለት ቀናት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5010,መሐንዲሱ ወደ ስብሰባ ክፍል በሚቀጥለው ሳምንት ሄደዋል።,Assertion,1,Assertion_07,train
5011,እባክዎ ይቅርታ፣ በሩን ነገ ከሰዓት በኋላ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5012,እባክዎ ይቅርታ፣ ሰነዱን በዚህ ወር ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5013,ሚኒስትሩ ወደ ፍርድ ቤት ከጥቂት ደቂቃዎች በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
5014,ጠበቃው ወደ ቢሮ ነገ ጠዋት ሄደዋል።,Assertion,1,Assertion_07,train
5015,በሩን ከአንድ ሰዓት በኋላ ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
5016,እባክዎ ሰነዱን ለዶክተሩ ነገ ከሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
5017,የምርቱ ችግር ዛሬ ከደንበኛው ጋር እፈታለሁ።,Promise,8,Promise_11,train
5018,ቁልፉ ገና ወደ ፍርድ ቤት በዚህ ሳምንት አልደረሰኝም።,Complaint,6,Complaint_07,train
5019,መሐንዲሱ ወደ ፖሊስ ጣቢያ በሳምንቱ መጨረሻ ሄደዋል።,Assertion,1,Assertion_07,train
5020,አስተማሪዋ ወደ ከተማው ውስጥ ከሶስት ሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
5021,ከሹፌሩ ጋር ከአንድ ሰዓት በኋላ በባንክ እገናኛለሁ።,Promise,8,Promise_04,val
5022,እባክዎ ማሽኑን ለደንበኛው ነገ ከሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
5023,እባክህ ይቅርታ አድርግልኝ፣ ወደ ባንክ ከሁለት ቀናት በኋላ መምጣት አልችልም።,Refusal,2,Refusal_01,test
5024,እባክዎ መሳሪያውን ለጓደኛዬ ከሶስት ሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
5025,እባክዎ መጽሐፉን ለጋዜጠኛው ነገ ጠዋት ይላኩልኝ።,Request,0,Request_00,train
5026,እባክዎ ማሽኑን ለጠበቃው ከሁለት ቀናት በኋላ ይላኩልኝ።,Request,0,Request_00,train
5027,ደህና እደር ነጋዴው፣ ዛሬ እንገናኝ።,Phatic,7,Phatic_06,train
5028,በሚቀጥለው አመት በሆስፒታል መገኘት አልችልም።,Refusal,2,Refusal_04,val
5029,ቡናውን በጥንቃቄ ከአስተማሪዋ ጋር ብንመረምር ይሻላል።,Suggestion,3,Suggestion_11,val
5030,ዛሬ ማታ በስብሰባ ክፍል መገኘት አልችልም።,Refusal,2,Refusal_04,val
5031,በጣም ውጤታማ ነው ኤጀንሲው፣ በበዚህ አመት ምንም አልተሰራም።,Sarcasm/Irony,5,Sarcasm/Irony_14,val
5032,ወደ አውሮፕላን ማረፊያ ከሁለት ቀናት በኋላ እንሂድ።,Suggestion,3,Suggestion_01,test
5033,ይቅርታ፣ ደብዳቤውን ከአንድ ሰዓት በኋላ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
5034,ይቅርታ፣ ሂሳቡን ዛሬ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
5035,በዚህ ሳምንት በስብሰባ ክፍል ከባድ ዝናብ ሊዘንብ ይችላል ተጠንቀቁ።,Warning,4,Warning_03,test
5036,ቤቱ በገበያ ይገኛል።,Assertion,1,Assertion_00,test
5037,መምህሩ ወደ ሱቅ ዛሬ ሄደዋል።,Assertion,1,Assertion_07,train
5038,የስጦታው ችግር በሚቀጥለው አመት ከደንበኛው ጋር እፈታለሁ።,Promise,8,Promise_11,train
5039,የስራ አስኪያጁ ጥያቄ ውድቅ አደርጋለሁ።,Refusal,2,Refusal_02,val
5040,የዕቃው ችግር ነገ ከሰዓት በኋላ ከሹፌሩ ጋር እፈታለሁ።,Promise,8,Promise_11,train
5041,አለቃዬ ወደ ከተማው ውስጥ ከሁለት ቀናት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
5042,ወደ ትምህርት ቤት በሚቀጥለው ሳምንት መሄድ አልችልም።,Refusal,2,Refusal_13,test
5043,እንኳን አደረሳችሁ ስራ አስኪያጁ፣ በሱቅ።,Phatic,7,Phatic_14,test
5044,ከሹፌሩ ጋር ስለ ውሉ ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
5045,መሐንዲሱ ወደ ፍርድ ቤት በሳምንቱ መጨረሻ ሄደዋል።,Assertion,1,Assertion_07,train
5046,ሚኒስቴሩ ስለ ውሃው ማስጠንቀቂያ ከዛሬ ጀምሮ አውጥቷል።,Warning,4,Warning_08,train
5047,ኩባንያው ስለ መጽሐፉ ማስጠንቀቂያ ከአንድ ሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
5048,ቢያንስ አንዴ ሰነዱን በአውሮፕላን ማረፊያ እንሞክር።,Suggestion,3,Suggestion_05,train
5049,በባንክ በዚህ አመት ንጽህና ጎድሏል።,Complaint,6,Complaint_13,test
5050,ከአለቃዬ ጋር በሳምንቱ መጨረሻ በአውሮፕላን ማረፊያ እገናኛለሁ።,Promise,8,Promise_04,val
5051,ጎበዝ ስራ ባልደረባዬ፣ ስጦታው ሙሉ በሙሉ ፈርሷል።,Sarcasm/Irony,5,Sarcasm/Irony_09,train
5052,እባክዎ መጽሐፉን ለአለቃዬ በሚቀጥለው ወር ይላኩልኝ።,Request,0,Request_00,train
5053,ፕሮጀክቱ በሳምንቱ መጨረሻ ይጀምራል።,Assertion,1,Assertion_10,test
5054,ፕሮጀክቱ ገና ወደ ባንክ ከጥቂት ደቂቃዎች በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5055,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ሚኒስትሩ፣ ደብዳቤውን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
5056,እባክዎ ይቅርታ፣ በሩን ከሁለት ቀናት በኋላ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5057,ይቅርታ፣ ደብዳቤውን ዛሬ ማድረግ አልችልም።,Refusal,2,Refusal_00,train
5058,ደህና ከሶስት ሰዓት በኋላ ይሁንልህ ጓደኛዬ።,Phatic,7,Phatic_02,train
5059,ነጋዴው ወደ ገበያ ነገ ከሰዓት በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
5060,የደረሰኙ ችግር ከአንድ ሰዓት በኋላ ከጋዜጠኛው ጋር እፈታለሁ።,Promise,8,Promise_11,train
5061,የመጽሐፉ ዋጋውን ከአንድ ሰዓት በኋላ ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
5062,እንዴት ደስ ይላል፣ ጋዜጠኛው እንደገና በስብሰባው ወቅት ዘገዩ።,Sarcasm/Irony,5,Sarcasm/Irony_03,train
5063,በቢሮ ነገ ከሰዓት በኋላ ወንጀል ሊፈጸም ይችላል ተጠንቀቁ።,Warning,4,Warning_11,train
5064,መሐንዲሱ ወደ ፖሊስ ጣቢያ ከጥቂት ደቂቃዎች በኋላ ሄደዋል።,Assertion,1,Assertion_07,train
5065,እባክዎ ጥያቄውን ለጠበቃው በሚቀጥለው ወር ይላኩልኝ።,Request,0,Request_00,train
5066,እንኳን አደረሳችሁ ጠበቃው፣ በሆስፒታል።,Phatic,7,Phatic_14,test
5067,እባክዎ ደረሰኙን ለባልደረባዬ በዚህ አመት ይላኩልኝ።,Request,0,Request_00,train
5068,መኪናው ገና ወደ ከተማው ውስጥ ከአንድ ሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5069,ስብሰባው ያለ ማስታወቂያ ከዛሬ ጀምሮ በፖሊስ ጣቢያ ተሰርዟል።,Complaint,6,Complaint_09,test
5070,ቤቱ ገና ወደ ከተማው ውስጥ ከሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5071,እባክዎ በሩን ለነጋዴው ከሰዓት በኋላ ይላኩልኝ።,Request,0,Request_00,train
5072,እባክዎ ትዕዛዙን ለሹፌሩ በሚቀጥለው ወር ይላኩልኝ።,Request,0,Request_00,train
5073,አመሰግናለሁ ፖሊሱ፣ ደህና ዋል በመጋዘን።,Phatic,7,Phatic_08,train
5074,እባክህ ይቅርታ አድርግልኝ፣ ወደ ባንክ ነገ ከሰዓት በኋላ መምጣት አልችልም።,Refusal,2,Refusal_01,test
5075,የቤቱ ችግር በዚህ ሳምንት ከስራ አስኪያጁ ጋር እፈታለሁ።,Promise,8,Promise_11,train
5076,ሂሳቡ ገና ወደ ሆስፒታል ከምሽቱ ጀምሮ አልደረሰኝም።,Complaint,6,Complaint_07,train
5077,ሪፖርቱ ገና ወደ ቤት ዛሬ ማታ አልደረሰኝም።,Complaint,6,Complaint_07,train
5078,ደህና እደር አለቃዬ፣ ዛሬ ማታ እንገናኝ።,Phatic,7,Phatic_06,train
5079,ድርጅቱ ስለ ቤቱ ማስጠንቀቂያ ከዛሬ ጀምሮ አውጥቷል።,Warning,4,Warning_08,train
5080,በዚህ አመት በገበያ ከባድ ዝናብ ሊዘንብ ይችላል ተጠንቀቁ።,Warning,4,Warning_03,test
5081,ኩባንያው ስለ ኮምፒዩተሩ ማስጠንቀቂያ ዛሬ ማታ አውጥቷል።,Warning,4,Warning_08,train
5082,መልእክቱ ገና ወደ ቢሮ ከሁለት ቀናት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5083,እባክዎ ይቅርታ፣ ሰነዱን ዛሬ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5084,የመሳሪያው ዋጋ ከሰዓት በኋላ ጨምሯል።,Assertion,1,Assertion_12,val
5085,የመንግስት አገልግሎት በፖሊስ ጣቢያ በጣም ደካማ ነው።,Complaint,6,Complaint_01,test
5086,ደረሰኙ ገና ወደ ስብሰባ ክፍል ከሶስት ሰዓት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5087,እባክዎ ፋይሉን ለዶክተሩ ዛሬ ይላኩልኝ።,Request,0,Request_00,train
5088,ጋዜጠኛው፣ ስራ በፋብሪካ እንዴት ነው?,Phatic,7,Phatic_09,val
5089,እባክህ ለደብዳቤው ይህን ዘዴ ከሶስት ሰዓት በኋላ ተጠቀም።,Suggestion,3,Suggestion_04,train
5090,ፕሮጀክቱን ነገ ከሰዓት በኋላ ከአለቃዬ ጋር ብንጀምር ይሻላል።,Suggestion,3,Suggestion_08,val
5091,የስጦታው ችግር በሚቀጥለው ሳምንት ከስራ አስኪያጁ ጋር እፈታለሁ።,Promise,8,Promise_11,train
5092,እባክዎ ልብሱን ለሹፌሩ ነገ ይላኩልኝ።,Request,0,Request_00,train
5093,ከጠበቃው ጋር ስለ ሂሳቡ ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
5094,ሂሳቡን ነገ ከሰዓት በኋላ ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
5095,ደረሰኙ ገና ወደ ባንክ ዛሬ አልደረሰኝም።,Complaint,6,Complaint_07,train
5096,ይህን ስልኩን ከአስተማሪዋ ጋር በጥንቃቄ ያዙ።,Warning,4,Warning_04,val
5097,እንኳን ደስ አለህ ነጋዴው ከሶስት ሰዓት በኋላ።,Phatic,7,Phatic_07,train
5098,ሚኒስቴሩ ስለ ምርቱ ማስጠንቀቂያ ከምሽቱ ጀምሮ አውጥቷል።,Warning,4,Warning_08,train
5099,እባክሽ ማሽኑን ነገ አምጪልኝ።,Request,0,Request_09,test
5100,አስተማሪዋ ወደ ቢሮ በሚቀጥለው ወር ሄደዋል።,Assertion,1,Assertion_07,train
5101,ካርታው ገና ወደ ባንክ በስብሰባው ወቅት አልደረሰኝም።,Complaint,6,Complaint_07,train
5102,እባክዎ ይቅርታ፣ ስልኩን ከሶስት ሰዓት በኋላ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5103,ስቱዲዮው ስለ ጥያቄው ማስጠንቀቂያ ከሶስት ሰዓት በኋላ አውጥቷል።,Warning,4,Warning_08,train
5104,መጽሐፉን በዚህ ወር ብንሞክር ጥሩ ይሆናል።,Suggestion,3,Suggestion_00,train
5105,የውሃው ዋጋውን በዚህ ወር ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
5106,ወደ ሱቅ በዚህ ሳምንት ብቻዎን አይሂዱ።,Warning,4,Warning_06,test
5107,ጎበዝ! በጣም ጥሩ ስራ ሰራህ ስራ አስኪያጁ፣ ቁልፉን አበላሸኸው።,Sarcasm/Irony,5,Sarcasm/Irony_02,train
5108,እንኳን ወደ አውሮፕላን ማረፊያ ደህና መጣህ ሚኒስትሩ።,Phatic,7,Phatic_04,test
5109,እባክዎ ማሽኑን ለመምህሩ በስብሰባው ወቅት ይላኩልኝ።,Request,0,Request_00,train
5110,የውሉ ዋጋ በባንክ በጣም ውድ ነው።,Complaint,6,Complaint_05,val
5111,የመጽሐፉ ችግር በዚህ ሳምንት ከጠበቃው ጋር እፈታለሁ።,Promise,8,Promise_11,train
5112,ቡናው ገና ወደ ስብሰባ ክፍል ከሁለት ቀናት በኋላ አልደረሰኝም።,Complaint,6,Complaint_07,train
5113,እንኳን አደረሳችሁ ደንበኛው፣ በባንክ።,Phatic,7,Phatic_14,test
5114,ደንበኛው ወደ ፍርድ ቤት በዚህ ሳምንት ሄደዋል።,Assertion,1,Assertion_07,train
5115,እባክዎ በሩን በዚህ ወር ይላኩልኝ።,Request,0,Request_13,val
5116,እባክዎ ቡናውን ለሹፌሩ ነገ ይላኩልኝ።,Request,0,Request_00,train
5117,ከስራ አስኪያጁ ጋር ስለ ውሃው ጉዳይ መስማማት አልችልም።,Refusal,2,Refusal_06,train
5118,የውሉ ዋጋውን ዛሬ ማታ ብንቀንስ ደንበኞች ይጨምራሉ።,Suggestion,3,Suggestion_07,train
5119,የልብሱ ዋጋ በዚህ ወር ጨምሯል።,Assertion,1,Assertion_12,val
5120,እባክዎ ይቅርታ፣ ካርታውን ዛሬ ማታ ማቅረብ አልችልም።,Refusal,2,Refusal_09,train
5121,እቅዱን ዛሬ ከማህበሩ ጋር እናሻሽል።,Suggestion,3,Suggestion_12,train
5122,ከተማው ውስጥ ከጥቂት ደቂቃዎች በኋላ ተከፍቷል።,Assertion,1,Assertion_14,train
5123,በጣም ብልህ ነህ ደንበኛው፣ ገንዘቡን ረሳኸው።,Sarcasm/Irony,5,Sarcasm/Irony_04,train
