id,label_id,label,sentence
5602,3,Promise,አትጨነቅ፣ እድል እከፍላለሁ።
5603,6,Sarcasm/Irony,እንዴት ያለ ዕረፍት ነው! (በቀልድ)።
5604,1,Complaint,አንተ ስለ ሰላም ቅሬታ አለው።
5605,4,Refusal,አባቶች እረፍት አይፈልግም።
5606,6,Sarcasm/Irony,ወንድሞች በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
5607,4,Refusal,እኔ ቁልፍ አልቀበልም።
5608,8,Warning,እናንተ ሆቴል አትንካ።
5609,7,Suggestion,ወጣቱ መጽሔት ቢጠቀም ይሻላል።
5610,3,Promise,በእርግጥ ችግር አደርጋለሁ።
5611,6,Sarcasm/Irony,በጣም ቀላል ነው፣ ምንም አደጋ የለም... (በሳቅ)።
5612,7,Suggestion,እህቶች ክፍያ ቢጠቀም ይሻላል።
5613,8,Warning,ሹፌሩ እረፍት አትንካ።
5614,0,Assertion,ታካሚዎች በማለዳ ገበያ ይገኛል።
5615,5,Request,ከፈቀድሽ ሆቴል ውሰድ።
5616,2,Phatic,እንዴት አለፍሽ ከ ባንክ ሰራተኞች?
5617,8,Warning,ተጠንቀቅ! ጊዜ አሮጌ ነው።
5618,1,Complaint,እኔ ዕረፍት ስለ አዲስ መሆኑ ያማርራል።
5619,7,Suggestion,እኔ ስራ ቢጠቀም ይሻላል።
5620,0,Assertion,ዳኛው ከዚህ በኋላ መቀሌ ይገኛል።
5621,1,Complaint,ይህ እድል በጣም አዲስ ነው፣ አልወድም።
5622,3,Promise,ይህን መንገድ እጠብቃለሁ።
5623,4,Refusal,ጓደኛዬ ቤት አይፈልግም።
5624,2,Phatic,መልካም ጊዜ ይሁንልህ አባቴ።
5625,2,Phatic,እግዚአብሔር ከጎንህ ይሁን ፖሊሱ።
5626,5,Request,ሐኪሞች ድልድይ ማግኘት ይችላል?
5627,5,Request,ሴቶች ፈቃድ ማግኘት ይችላል?
5628,5,Request,ይህን እድል ማየት እችላለሁ?
5629,1,Complaint,ለምን ንግግር እንዲህ ንጹህ ነው?
5630,0,Assertion,ሹፌሩ ፊልም አደገኛ ይቆጠራል።
5631,4,Refusal,ተማሪው እድል አይፈልግም።
5632,8,Warning,ወጣቱ ምግብ ቤት አትንካ።
5633,5,Request,ሁሉም ዜና ማግኘት ይችላል?
5634,6,Sarcasm/Irony,አዎ፣ ስብሰባ በጣም አስፈላጊ ነው ለሁሉም... (በተቃራኒ)።
5635,2,Phatic,እንኳን ደህና መጣህ በፍጥነት።
5636,1,Complaint,ትናንት እናቴ ሰላም አላገኘም።
5637,0,Assertion,እውነቱን ለመናገር ትምህርት ዘገይተኛ ነው።
5638,4,Refusal,ባለቤቴ ሽልማት አይፈልግም።
5639,2,Phatic,መልካም ምሽት ከ አዋሳ ወንድሞች።
5640,5,Request,ገበሬዎች መረጃ ማግኘት ይችላል?
5641,4,Refusal,አዛውንቶች ጉዞ አይፈልግም።
5642,8,Warning,ይህ ድል አደገኛ ነው።
5643,0,Assertion,ስልጠና በጣም ርካሽ ነው።
5644,2,Phatic,ሰላም እኛ፣ ምን ሰራሽ ከ ሐረር?
5645,5,Request,እሱ ሰላም ማግኘት ይችላል?
5646,1,Complaint,ሐኪሞች ብር ስለ ዘገይተኛ መሆኑ ያማርራል።
5647,4,Refusal,ነጋዴዎች ፕሮጀክት አይፈልግም።
5648,8,Warning,ይህ ትልቅ ነው፣ ተጠንቀቅ።
5649,3,Promise,ማንም በቀን ትመጣለች ብሎ ቃል ገብቷል።
5650,7,Suggestion,ምናልባት ቀላል ዜና መግዛት?
5651,2,Phatic,ምን አዲስ ነገር አለ ፖሊሱ?
5652,5,Request,እባክዎ ፕሮጀክት ያድርጉልኝ።
5653,1,Complaint,ይህ ዕረፍት በጣም ንጹህ ነው፣ አልወድም።
5654,6,Sarcasm/Irony,አዎ፣ ገንዘብ በጣም አስፈላጊ ነው... (በተቃራኒ)።
5655,5,Request,እባክዎ እረፍት ያድርጉልኝ።
5656,8,Warning,ሰራተኞች ጤና አትንካ።
5657,7,Suggestion,እኔ ጊዜ እንድታደርግ እመክራለሁ።
5658,6,Sarcasm/Irony,እንዴት ያለ መረጃ ነው! (በቀልድ)።
5659,0,Assertion,መጽሔት በጣም ውድ ነው።
5660,3,Promise,በማለዳ እሷ ምክር ያመጣል።
5661,5,Request,እባክዎ ትምህርት ቤት ይሂዱ።
5662,7,Suggestion,ተማሪዎች ሙያ ቢጠቀም ይሻላል።
5663,7,Suggestion,እንዴት ቢሆን ደስታ ብናደርግ?
5664,0,Assertion,እኔ ስልክ አለው።
5665,8,Warning,አደጋ አለ! ፊልም ተጠንቀቅ።
5666,7,Suggestion,እንዴት ቢሆን ሐረር ብንሄድ?
5667,4,Refusal,እነሱ አገልግሎት አይፈልግም።
5668,8,Warning,አንድ ሰው ፈቃድ አትንካ።
5669,2,Phatic,ጤና ይስጥልኝ ጓደኞች ከ መንደር።
5670,6,Sarcasm/Irony,ገበሬዎች በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
5671,4,Refusal,ጓደኞች መድሃኒት አይፈልግም።
5672,8,Warning,ተጠንቀቅ! ሙዚቃ ትልቅ ነው።
5673,8,Warning,ልጆች ደብዳቤ አትንካ።
5674,7,Suggestion,አባቶች መፍትሄ ቢያደርግ ይሻላል።
5675,5,Request,ተማሪው ህንፃ ማግኘት ይችላል?
5676,8,Warning,ሰራተኛው ድርጊት አትንካ።
5677,4,Refusal,ብዙ ሰዎች ኮንትራት አይፈልግም።
5678,5,Request,እኛ ዕረፍት ማግኘት ይችላል?
5679,2,Phatic,ሰላም ፖሊሱ፣ ምን ሰራህ?
5680,5,Request,ጎረቤቴ ሰላም ማግኘት ይችላል?
5681,7,Suggestion,ወንድሜ እቅድ ቢያደርግ ይሻላል።
5682,1,Complaint,ይህ መፍትሄ በጣም አስፈላጊ ነው፣ አልወድም።
5683,4,Refusal,አይ፣ ክፍያ አልችልም።
5684,6,Sarcasm/Irony,እንዴት አደገኛ ሁኔታ ነው! (በቀልድ)።
5685,2,Phatic,እንኳን ደህና ኑር ወንዶች።
5686,1,Complaint,ልጄ ከ ቦታ ጋር ችግር አለው።
5687,4,Refusal,ልጄ ሙያ አይፈልግም።
5688,7,Suggestion,እኔ ምክር እንድታደርግ እመክራለሁ።
5689,6,Sarcasm/Irony,እንዴት አደገኛ መፍትሄ ነው! (በቀልድ)።
5690,0,Assertion,ወጣቱ ይመስላል ብዙ ጊዜ።
5691,0,Assertion,እውነቱን ለመናገር መኪና ጥሩ ነው።
5692,1,Complaint,ዳኛው ከ ችግር ጋር ችግር አለው።
5693,0,Assertion,ይህ ጨዋታ ቀላል መሆኑን እረጋገጣለሁ።
5694,1,Complaint,በጊዜው ፖሊሱ ሙያ አላገኘም።
5695,7,Suggestion,እንዴት ቢሆን ጉብኝት ብናደርግ?
5696,0,Assertion,ደንበኞች አገልግሎት አለው።
5697,2,Phatic,መልካም ጉዞ መምህራን።
5698,2,Phatic,መልካም ምሽት አሁን ሁሉም።
5699,3,Promise,ጓደኞች በሰዓት ትመጣለች ብሎ ቃል ገብቷል።
5700,3,Promise,አትጨነቅ፣ ሙያ እከፍላለሁ።
5701,3,Promise,ይህን እረፍት እጠብቃለሁ።
5702,1,Complaint,እህቴ ከ ውሳኔ ጋር ችግር አለው።
5703,3,Promise,ትናንት አባቴ ፈቃድ ያመጣል።
5704,2,Phatic,ምን ዜና አለ በቀን ከ ሆስፒታል?
5705,5,Request,ተማሪዎች እድል ማግኘት ይችላል?
5706,7,Suggestion,አዛውንቱ መጽሔት ቢጠቀም ይሻላል።
5707,0,Assertion,እኔ ዜና እንደሚያስፈልግ አውቃለሁ።
5708,2,Phatic,እንዴት ነው ጤንነትህ በፍጥነት?
5709,1,Complaint,ሁሉም ከ መፍትሄ ጋር ችግር አለው።
5710,1,Complaint,አንድ ሰው ስለ አገልግሎት ቅሬታ አለው።
5711,1,Complaint,ይህ መረጃ በጣም አዲስ ነው፣ አልወድም።
5712,5,Request,እባክዎ መንገድ ይሂዱ።
5713,7,Suggestion,ምናልባት አስፈላጊ ኮምፒውተር መግዛት?
5714,0,Assertion,እውነቱን ለመናገር ድርጊት ቀላል ነው።
5715,2,Phatic,ምን አዲስ ነገር አለ ከ መቀሌ?
5716,1,Complaint,ይህ ፈቃድ በጣም አስደሳች ነው፣ አልወድም።
5717,8,Warning,ተጠንቀቅ! ቤት አስቸጋሪ ነው።
5718,4,Refusal,ተማሪው ጨዋታ አይፈልግም።
5719,5,Request,እርዳኝ ስልክ ለማግኘት።
5720,8,Warning,ተጠንቀቅ! መንገድ ደህንነቱ የተጠበቀ ነው።
5721,5,Request,እባክህ መድሃኒት አስረዳኝ።
5722,0,Assertion,በማለዳ እህቶች መቀሌ ነበር።
5723,0,Assertion,እንግዶች በማለዳ ትምህርት ቤት ይገኛል።
5724,2,Phatic,ሰላም ጓደኛዬ፣ ምን ሰራህ?
5725,8,Warning,ጎረቤቴ ምግብ ቤት አትንካ።
5726,6,Sarcasm/Irony,እንዴት ንግግር በጣም ቀላል ነው! (በተቃራኒ)።
5727,4,Refusal,አንዳንድ ሰዎች ሙያ አይፈልግም።
5728,3,Promise,እናቴ በማታ ይመጣል ብሎ ቃል ገብቷል።
5729,8,Warning,ተጠንቀቅ! ንግግር አስደሳች ነው።
5730,5,Request,እህቴ ህንፃ ማግኘት ይችላል?
5731,1,Complaint,ይህ መድሃኒት በጣም አስፈላጊ ነው፣ አልወድም።
5732,5,Request,እባክህ ዕድል አስረዳኝ።
5733,1,Complaint,ለምን አባቶች ድርጊት አልሰጠኝም?
5734,8,Warning,እናቴ ምግብ ቤት አትንካ።
5735,7,Suggestion,ምናልባት ሙያ ማድረግ ይሻላል።
5736,2,Phatic,እግዚአብሔር ከአንተ ጋር ይሁን በወር።
5737,4,Refusal,ጓደኞች ውሃ አይፈልግም።
5738,0,Assertion,ይህ ምክር አዲስ መሆኑን እረጋገጣለሁ።
5739,1,Complaint,ለምን ድል እንዲህ ያሳዝናል ነው?
5740,5,Request,ከፈቀድክ ድል ውሰድ።
5741,2,Phatic,ደስ ብሎኛል ስለተገናኘን ከ ቤት።
5742,8,Warning,ተጠንቀቅ! ዕድል ርካሽ ነው።
5743,5,Request,አንተ ስራ ማግኘት ይችላል?
5744,8,Warning,ተጠንቀቅ! ዕረፍት ከባድ ነው።
5745,2,Phatic,እንኳን ደህና ኑር ዳኛው።
5746,3,Promise,ነገ ሴቶች ስራ ያመጣል።
5747,6,Sarcasm/Irony,እርግጥ፣ እኛ በጣም ታማኝ ነው... (በአስቂኝ)።
5748,5,Request,አባቴ ዕረፍት ማግኘት ይችላል?
5749,6,Sarcasm/Irony,አዎ፣ መረጃ በጣም አስፈላጊ ነው... (በተቃራኒ)።
5750,0,Assertion,ሴቶች አሁን አዋሳ ይገኛል።
5751,0,Assertion,ወዳጄ እርዳታ አላት።
5752,6,Sarcasm/Irony,እንግዶች በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
5753,5,Request,ፖሊሱ እድል ማግኘት ይችላል?
5754,2,Phatic,እንደገና እንገናኝ በቀን ከ ባንክ።
5755,0,Assertion,ይህ ጊዜ ያሳዝናል መሆኑን እረጋገጣለሁ።
5756,4,Refusal,ልጄ ቦታ አይፈልግም።
5757,7,Suggestion,ምናልባት ደህንነቱ የተጠበቀ አገልግሎት መግዛት?
5758,1,Complaint,ጓደኞች ምግብ ቤት ስለ ዘገይተኛ መሆኑ ያማርራል።
5759,2,Phatic,በጣም ደስ ብሎኛል ስለተገናኘን አባቴ።
5760,3,Promise,ይህን ቅጣት እጠብቃለሁ።
5761,6,Sarcasm/Irony,አዎ፣ አንድ ሰው በጣም ብልህ ነው... (በተቃራኒ)።
5762,8,Warning,ተጠንቀቅ! ምግብ ቤት አስደሳች ነው።
5763,7,Suggestion,እነሱ ንግግር ቢያደርግ ይሻላል።
5764,1,Complaint,ሁልጊዜ ሙያ ይጎድላል።
5765,0,Assertion,ወጣቱ ኮንትራት ርካሽ አለች።
5766,0,Assertion,እኔ ንግግር እንደሚያስፈልግ አውቃለሁ።
5767,0,Assertion,ወንዶች ይመስላል ብዙ ጊዜ።
5768,5,Request,ይህን ሙያ ማየት እችላለሁ?
5769,0,Assertion,ገበሬዎች በማለዳ ከተማ ይገኛል።
5770,7,Suggestion,አስተናጋጁ ክፍያ ቢጠቀም ይሻላል።
5771,8,Warning,ተጠንቀቅ፣ አስተማሪው ይመጣል።
5772,0,Assertion,ይህ መፍትሄ ደስ የሚል መሆኑን እረጋገጣለሁ።
5773,7,Suggestion,እንግዶች አገልግሎት ቢያደርግ ይሻላል።
5774,5,Request,እህቴ ቦታ ማግኘት ይችላል?
5775,4,Refusal,እናንተ ንግግር አይፈልግም።
5776,4,Refusal,ሰራተኞች ምግብ ቤት አይፈልግም።
5777,4,Refusal,ታካሚዎች ውሃ አይፈልግም።
5778,0,Assertion,ሰራተኛው በጊዜው መንገድ ይገኛል።
5779,4,Refusal,ዳኛው ድርጊት አይፈልግም።
5780,5,Request,ሹፌሩ ዜና ማግኘት ይችላል?
5781,6,Sarcasm/Irony,ሁሉም ነገር በጣም ጥሩ ነው... (በተቃራኒ)።
5782,5,Request,እርዳኝ ምክር ለማግኘት።
5783,6,Sarcasm/Irony,እንዴት ፈቃድ በጣም ቀላል ነው! (በተቃራኒ)።
5784,6,Sarcasm/Irony,እርግጥ ነው፣ ጊዜ በጣም ርካሽ ነው... (በአስቂኝ)።
5785,1,Complaint,በቅርቡ አንድ ሰው ስልጠና አላገኘም።
5786,6,Sarcasm/Irony,እርግጥ፣ ገበሬዎች በጣም ታማኝ ነው... (በአስቂኝ)።
5787,2,Phatic,እንዴት ነው ቤተሰብሽ ተማሪዎች?
5788,4,Refusal,አንተ ምግብ አይፈልግም።
5789,2,Phatic,ሰላም ማንም፣ እንዴት ነው ሁኔታው ዛሬ?
5790,2,Phatic,እንኳን ለበዓል አደረሰሽ በቅርቡ።
5791,1,Complaint,ባለሙያው ስለ ሽልማት ቅሬታ አለው።
5792,3,Promise,እኔ እረፍት አላረሳም።
5793,8,Warning,ደንበኞች ዕረፍት አትንካ።
5794,8,Warning,ተጠንቀቅ! ኮንትራት ፈጣን ነው።
5795,7,Suggestion,እነሱ እቅድ ቢጠቀም ይሻላል።
5796,3,Promise,በቅርቡ ዳኛው ፈቃድ ታመጣለች።
5797,1,Complaint,አሁን ልጆች ድርጊት አላገኘም።
5798,1,Complaint,ሐኪሞች ስለ ዕረፍት ቅሬታ አለው።
5799,1,Complaint,ለምን አስተማሪው እረፍት አልሰጠኝም?
5800,5,Request,እባክህ ቅጣት አስረዳኝ።
5801,7,Suggestion,አለቆች ዕድል ቢጠቀም ይሻላል።
5802,8,Warning,እኛ ቅጣት አትንካ።
5803,0,Assertion,በቅርቡ ጓደኞች ባህር ዳር ነበር።
5804,0,Assertion,ይህ ምግብ አዲስ መሆኑን እረጋገጣለሁ።
5805,2,Phatic,እንዴት አለፍሽ ከ መንደር ማንም?
5806,1,Complaint,በሳምንት ወንድሞች ገንዘብ አላገኘም።
5807,4,Refusal,አይ፣ መንገድ አልችልም።
5808,5,Request,እርዳኝ ሀሳብ ለማግኘት።
5809,8,Warning,ማንም ዕረፍት አትንካ።
5810,8,Warning,ተጠንቀቅ፣ አዛውንቱ ይመጣል።
5811,4,Refusal,ሹፌሩ ምክር አይፈልግም።
5812,3,Promise,በሰዓት አዛውንቶች ኮምፒውተር ታመጣለች።
5813,6,Sarcasm/Irony,አዎ፣ ይህ ንጹህ ሀሳብ ነው... (በሳቅ)።
5814,0,Assertion,አስተማሪው መረጃ አለው።
5815,6,Sarcasm/Irony,አዎ፣ አለቆች በጣም ብልህ ነው... (በተቃራኒ)።
5816,1,Complaint,በፍጥነት ሐኪሞች ሙዚቃ አላገኘም።
5817,5,Request,ነጋዴዎች ገንዘብ ማግኘት ይችላል?
5818,0,Assertion,በጊዜው ሁሉም ቤት ነበር።
5819,8,Warning,ይህን ክፍያ አታድርግ።
5820,6,Sarcasm/Irony,እንዴት ያለ ጥሩ ጉዞ ነው! (በተቃራኒ)።
5821,6,Sarcasm/Irony,አዎ፣ ቁልፍ በጣም አስፈላጊ ነው... (በተቃራኒ)።
5822,8,Warning,ሐኪሙ ቅጣት አትንካ።
5823,2,Phatic,እንዴት ነው ጤንነትሽ እኛ?
5824,1,Complaint,ለምን እቅድ እንዲህ ውድ ነው?
5825,4,Refusal,አዛውንቶች እረፍት አይፈልግም።
5826,3,Promise,እኔ ጉብኝት አላረሳም።
5827,8,Warning,ይህ ቅጣት አደገኛ ነው።
5828,8,Warning,እናቶች ሙያ አትንካ።
5829,7,Suggestion,ምናልባት ንግግር ማድረግ ይሻላል።
5830,1,Complaint,ልጄ ከ ደብዳቤ ጋር ችግር አለው።
5831,4,Refusal,ይህን ውሃ ማድረግ አልችልም።
5832,6,Sarcasm/Irony,አዎ እህቴ በጣም ፈጣን ነው... (በቀልድ)።
5833,2,Phatic,እንዴት አለፍሽ ከ ትምህርት ቤት ፖሊሱ?
5834,6,Sarcasm/Irony,እናቶች ሁልጊዜ ትክክለኛ ውሳኔ ያደርጋል... (በቀልድ)።
5835,3,Promise,ከዚህ በፊት አንዳንድ ሰዎች ስልክ ያመጣል።
5836,6,Sarcasm/Irony,እንዴት አስቸጋሪ ነው! (በአስቂኝ መንገድ)።
5837,1,Complaint,ይህ ውሳኔ በጣም አዲስ ነው፣ አልወድም።
5838,0,Assertion,በማታ ሰራተኞች መስሪያ ቤት ነበር።
5839,1,Complaint,በማለዳ ነጋዴዎች መድሃኒት አላገኘም።
5840,0,Assertion,ቤት በጣም አሮጌ ነው።
5841,5,Request,ገበሬዎች ስራ ማግኘት ይችላል?
5842,2,Phatic,ምን አዲስ ነገር አለ በወር ሁሉም?
5843,1,Complaint,እናቴ ከ ድርጊት ጋር ችግር አለው።
5844,0,Assertion,ይህ ቦታ አስፈላጊ መሆኑን እረጋገጣለሁ።
5845,0,Assertion,ጉዞ ውድ ነው።
5846,0,Assertion,ዕረፍት በጣም ርካሽ ነው።
5847,4,Refusal,ታካሚዎች ስልጠና አይፈልግም።
5848,7,Suggestion,አስተማሪው ምግብ ቤት ቢያደርግ ይሻላል።
5849,8,Warning,ሰራተኞች ክፍያ አትንካ።
5850,7,Suggestion,ምናልባት አስቸጋሪ መጽሐፍ መግዛት?
5851,4,Refusal,ወንድሜ ኮንትራት አይፈልግም።
5852,5,Request,ጓደኛዬ ጤና ማግኘት ይችላል?
5853,0,Assertion,እኔ ህንፃ አላት።
5854,3,Promise,አስተናጋጁ በማታ ይመጣል ብሎ ቃል ገብቷል።
5855,5,Request,ወንድሜ ቅጣት ማግኘት ይችላል?
5856,0,Assertion,በቅርቡ እንግዶች ፓርክ ነበር።
5857,3,Promise,ሁሉም በወር ትመጣለች ብሎ ቃል ገብቷል።
5858,2,Phatic,ደህና እንደምትሆኚ ተስፋ አደርጋለሁ መምህራን።
5859,1,Complaint,አንቺ ስለ መጽሐፍ ቅሬታ አለው።
5860,8,Warning,ተጠንቀቅ! ቤት ቀላል ነው።
5861,2,Phatic,እግዚአብሔር ከአንቺ ጋር ይሁን ገበሬዎች።
5862,1,Complaint,አለቆች ስለ ብር ቅሬታ አለው።
5863,5,Request,እባክዎ ሀሳብ ያድርጉልኝ።
5864,4,Refusal,ይህን ስልክ ማድረግ አልችልም።
5865,3,Promise,በቅርቡ ሰራተኛው እርዳታ ያመጣል።
5866,2,Phatic,እንኳን ደህና መጣህ ከ ከተማ።
5867,2,Phatic,ደህና እንደምታድር ተስፋ አደርጋለሁ አንተ።
5868,3,Promise,ሐኪሞች ከዚህ በፊት ትመጣለች ብሎ ቃል ገብቷል።
5869,3,Promise,እናቶች በሳምንት ይመጣል ብሎ ቃል ገብቷል።
5870,7,Suggestion,ልጄ እቅድ ቢያደርግ ይሻላል።
5871,6,Sarcasm/Irony,ፖሊሱ በጣም ብልህ ነው፣ አልሳሳም... (በአስቂኝ)።
5872,8,Warning,ተጠንቀቅ! ድል ዘገይተኛ ነው።
5873,8,Warning,አትርሳ ወረቀት።
5874,0,Assertion,በቀን አለቃዬ አዋሳ ነበር።
5875,4,Refusal,ማንም እረፍት አይፈልግም።
5876,4,Refusal,ይህን መንገድ ማድረግ አልችልም።
5877,8,Warning,አትርሳ ደብዳቤ።
5878,6,Sarcasm/Irony,አዎ ደንበኞች በጣም ፈጣን ነው... (በቀልድ)።
5879,0,Assertion,እቅድ በጣም ቀላል ነው።
5880,2,Phatic,እግዚአብሔር ይጠብቅህ አዛውንቱ።
5881,7,Suggestion,ፖሊሱ ቅጣት ቢጠቀም ይሻላል።
5882,6,Sarcasm/Irony,እንዴት ያለ ፍጹም መኪና ነው! (በሳቅ)።
5883,7,Suggestion,እንዴት ቢሆን ቦታ ብናደርግ?
5884,3,Promise,በማታ ተማሪዎች ሰላም ያመጣል።
5885,0,Assertion,ጓደኛዬ ውሳኔ ከባድ ናቸው።
5886,0,Assertion,ባለሙያው ይታያል ብዙ ጊዜ።
5887,5,Request,ታካሚዎች መረጃ ማግኘት ይችላል?
5888,5,Request,ወዳጄ ውሳኔ ማግኘት ይችላል?
5889,5,Request,ሰራተኞች አገልግሎት ማግኘት ይችላል?
5890,0,Assertion,ምግብ በጣም አስፈላጊ ነው።
5891,2,Phatic,ደስ ብሎኛል ስላየሁሽ ወንዶች።
5892,5,Request,እባክዎ መፍትሄ ይላኩልኝ።
5893,1,Complaint,ይህ ምክር በጣም ውድ ነው፣ አልወድም።
5894,0,Assertion,አዛውንቱ በማታ አዋሳ ይገኛል።
5895,1,Complaint,ወጣቱ ሀሳብ ስለ አስደሳች መሆኑ ያማርራል።
5896,1,Complaint,ልጆች ክፍያ ስለ ትንሽ መሆኑ ያማርራል።
5897,0,Assertion,እኔ ሰላም እንደሚያስፈልግ አውቃለሁ።
5898,6,Sarcasm/Irony,እርግጥ፣ ደስታ በጣም ውድ ነው... (በአስቂኝ)።
5899,5,Request,እባክሽ ክፍያ ስጠኝ።
5900,0,Assertion,ስልጠና በጣም አስቸጋሪ ነው።
5901,4,Refusal,ብዙ ሰዎች ደብዳቤ አይፈልግም።
5902,5,Request,እባክዎ ጉብኝት ይላኩልኝ።
5903,4,Refusal,ጎረቤቴ መኪና አይፈልግም።
5904,1,Complaint,ጓደኞች ደስታ ስለ አስፈላጊ መሆኑ ያማርራል።
5905,6,Sarcasm/Irony,እርግጥ ነው፣ ትናንት ሁሉም ደስተኛ ነው... (በአስቂኝ)።
5906,4,Refusal,እኔ ድልድይ አልቀበልም።
5907,7,Suggestion,ምናልባት ትንሽ እቅድ መግዛት?
5908,7,Suggestion,እንዴት ቢሆን ጉዞ ብናደርግ?
5909,0,Assertion,አስተናጋጁ በሰዓት አዲስ አበባ ይገኛል።
5910,8,Warning,አትርሳ ስልክ።
5911,0,Assertion,ደስታ በጣም ትልቅ ነው።
5912,1,Complaint,ገበሬዎች ከ ደብዳቤ ጋር ችግር አለው።
5913,4,Refusal,ተማሪው መንገድ አይፈልግም።
5914,2,Phatic,መልካም ቀን እሷ።
5915,0,Assertion,ገበሬዎች ቁልፍ አለው።
5916,8,Warning,ተጠንቀቅ! ትምህርት አዲስ ነው።
5917,8,Warning,ተጠንቀቅ! ትምህርት ውድ ነው።
5918,8,Warning,ተጠንቀቅ! ክፍያ አስፈላጊ ነው።
5919,3,Promise,ጓደኞች በጊዜው ይመጣል ብሎ ቃል ገብቷል።
5920,0,Assertion,በቅርቡ ወንድሜ ከተማ ነበር።
5921,1,Complaint,እህቶች ዕድል ስለ ዘገይተኛ መሆኑ ያማርራል።
5922,2,Phatic,መልካም ምሽት ከዚህ በፊት አንቺ።
5923,8,Warning,አስተናጋጁ ስራ አትንካ።
5924,0,Assertion,ክፍያ በጣም ከባድ ነው።
5925,4,Refusal,ይህን መፍትሄ ማድረግ አልችልም።
5926,3,Promise,ዛሬ ወንድሞች መኪና ታመጣለች።
5927,6,Sarcasm/Irony,እርግጥ ነው፣ ስልጠና በጣም አስፈላጊ ነው... (በቀልድ)።
5928,4,Refusal,እንግዶች ዜና አይፈልግም።
5929,6,Sarcasm/Irony,እንዴት ውድ ውሳኔ ነው! (በቀልድ)።
5930,2,Phatic,በጣም ደስ ብሎኛል ስለተገናኘን እናቴ።
5931,8,Warning,እነሱ እቅድ አትንካ።
5932,6,Sarcasm/Irony,አዎ፣ መኪና በጣም አስፈላጊ ነው ለሁሉም... (በተቃራኒ)።
5933,3,Promise,አትጨነቅ፣ መኪና እከፍላለሁ።
5934,5,Request,መምህራን ጊዜ ማግኘት ይችላል?
5935,6,Sarcasm/Irony,አዎ፣ ይህ መንገድ በጣም ጠቃሚ ነው... (በሳቅ)።
5936,6,Sarcasm/Irony,እንዴት ጥሩ እድል ነው! (በቀልድ)።
5937,0,Assertion,ትናንት አንተ ጎንደር ነበር።
5938,5,Request,ልጆች ንግግር ማግኘት ይችላል?
5939,6,Sarcasm/Irony,በጣም ደህንነቱ የተጠበቀ ነው፣ ማንም አይቃወምም... (በቀልድ)።
5940,8,Warning,እኛ ምክር አትንካ።
5941,8,Warning,ተጠንቀቅ! ስብሰባ አስቸጋሪ ነው።
5942,7,Suggestion,አዛውንቶች ፈቃድ ቢጠቀም ይሻላል።
5943,4,Refusal,ገበሬዎች ዜና አይፈልግም።
5944,3,Promise,በቀን እህቶች እርዳታ ያመጣል።
5945,0,Assertion,ጊዜ አስፈላጊ ነው።
5946,3,Promise,ወንዶች ከዚህ በፊት ትመጣለች ብሎ ቃል ገብቷል።
5947,8,Warning,ተጠንቀቅ! ኮምፒውተር አስቸጋሪ ነው።
5948,8,Warning,ተጠንቀቅ! ጤና ትልቅ ነው።
5949,0,Assertion,ባለሙያው ዕረፍት አለው።
5950,5,Request,እባክዎ ባህር ዳር ይሂዱ።
5951,6,Sarcasm/Irony,አዎ፣ መንገድ በጣም አስፈላጊ ነው... (በተቃራኒ)።
5952,6,Sarcasm/Irony,እንዴት ድርጊት በጣም ቀላል ነው! (በተቃራኒ)።
5953,4,Refusal,ወንድሞች ቅጣት አይፈልግም።
5954,2,Phatic,ደስ ብሎኛል ስላየሁሽ ወንድሜ።
5955,0,Assertion,ባለሙያው ሰላም መጥፎ አለ።
5956,5,Request,እባክዎ ብር ይላኩልኝ።
5957,0,Assertion,ልጄ በማታ ቤተ ክርስቲያን ይገኛል።
5958,6,Sarcasm/Irony,ተማሪዎች ሁልጊዜ ይረዳል... (በቀልድ)።
5959,8,Warning,ፖሊሱ ስብሰባ አትንካ።
5960,3,Promise,አትጨነቅ፣ እቅድ እከፍላለሁ።
5961,7,Suggestion,እሷ እቅድ ቢጠቀም ይሻላል።
5962,1,Complaint,ወንድሞች ከ ስልጠና ጋር ችግር አለው።
5963,6,Sarcasm/Irony,እንዴት ያለ ትምህርት ነው! (በቀልድ)።
5964,5,Request,እሱ ሽልማት ማግኘት ይችላል?
5965,5,Request,ወዳጄ ደስታ ማግኘት ይችላል?
5966,1,Complaint,ለምን ወረቀት እንዲህ ትልቅ ነው?
5967,1,Complaint,ታካሚዎች ስለ ህንፃ ቅሬታ አለው።
5968,5,Request,አዛውንቱ ስራ ማግኘት ይችላል?
5969,4,Refusal,ሐኪሞች ምክር አይፈልግም።
5970,4,Refusal,ሰራተኞች ሙያ አይፈልግም።
5971,0,Assertion,እውነቱን ለመናገር ውሃ አዲስ ነው።
5972,8,Warning,አንቺ ሰላም አትንካ።
5973,4,Refusal,አለቆች ጤና አይፈልግም።
5974,1,Complaint,ለምን አስተማሪው ስብሰባ አልሰጠኝም?
5975,5,Request,እባክዎ መቀሌ ይሂዱ።
5976,7,Suggestion,ምናልባት ስብሰባ ማድረግ ይሻላል።
