id,text,label,label_id,template_id,split
6175,ስጦታው ገና ወደ ጤና ጣቢያ በሚቀጥለው ወር አልደረሰኝም።,Complaint,6,Complaint_00,val
6176,ይቅርታ፣ ለወንድሜ መላክ አልችልም።,Refusal,2,Refusal_05,val
6177,ተጠንቀቅ፣ ስጦታውን በዚህ አመት ካላመጣህ ችግር ይፈጥራል።,Warning,4,Warning_06,train
6178,አይ፣ መጽሐፉን ማበደር አልችልም።,Refusal,2,Refusal_13,train
6179,ማስጠንቀቂያ፣ ውሳኔውን ዛሬ ማታ ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,val
6180,ምክሬ ቦታውን አሁን ማስያዝ ነው።,Suggestion,3,Suggestion_09,val
6181,የፋይሉ ሁኔታ ጥሩ ነው።,Assertion,1,Assertion_03,train
6182,ነጋዴው፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_07,val
6183,ማስጠንቀቂያ፣ ፓኬጁን በሚቀጥለው ሳምንት ካላረጋገጥክ ችግር ይፈጥራል።,Warning,4,Warning_13,val
6184,ስራው አሁን አልተጠናቀቀም።,Complaint,6,Complaint_12,train
6185,ውሳኔውን ነገ ማታ አሳውቃለሁ።,Promise,8,Promise_11,train
6186,ነጋዴው፣ ስራ በባንክ እንዴት ነው?,Phatic,7,Phatic_00,train
6187,ክፍያውን በቅርቡ አደርጋለሁ።,Promise,8,Promise_03,train
6188,አይደለም፣ ሪፖርቱን በቅርቡ ማጠናቀቅ አልችልም።,Refusal,2,Refusal_10,val
6189,ውሳኔውን ዛሬ ጠዋት አሳውቃለሁ።,Promise,8,Promise_11,train
6190,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,test
6191,ጤና ይስጥልኝ፣ ቤተሰብ እንዴት ናቸው?,Phatic,7,Phatic_06,train
6192,እባክዎ ትዕዛዙን ለእናቴ አሁን ይላኩልኝ።,Request,0,Request_03,train
6193,መጽሐፉ ነገ ማታ አልደረሰኝም።,Complaint,6,Complaint_09,train
6194,የትዕዛዙ ጥራት ዝቅተኛ ነው።,Complaint,6,Complaint_11,val
6195,ክፍያውን ዛሬ ጠዋት አደርጋለሁ።,Promise,8,Promise_03,train
6196,የአገልግሎቱ ሁኔታ ጥሩ ነው።,Assertion,1,Assertion_03,train
6197,ተጠንቀቅ፣ ለአለቃዬ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,val
6198,ይቅርታ፣ ለአባቴ መላክ አልችልም።,Refusal,2,Refusal_05,train
6199,ሰላም፣ እንዴት ነህ?,Phatic,7,Phatic_01,train
6200,አልፈልግም፣ ምግቡን አልቀበልም።,Refusal,2,Refusal_03,train
6201,ማስጠንቀቂያ፣ ውሳኔውን በዚህ ወር ካላረጋገጥክ ችግር ይፈጥራል።,Warning,4,Warning_13,test
6202,እንዴት ነህ ጓደኛ?,Phatic,7,Phatic_12,val
6203,እባክሽ ሪፖርቱን ነገ ማታ አምጪልኝ።,Request,0,Request_01,train
6204,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,train
6205,መረጃውን ዛሬ ጠዋት እላካለሁ።,Promise,8,Promise_06,train
6206,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,val
6207,እባክዎ ስጦታውን አሁን ይላኩልኝ።,Request,0,Request_04,train
6208,አዎ፣ መጽሐፉ ተመልሷል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_10,train
6209,ጤና ይስጥልኝ፣ ባልደረባዬ እንዴት ነው?,Phatic,7,Phatic_10,val
6210,ተጠንቀቅ፣ መጽሐፉን በዚህ ሳምንት ካላመለስክ ቅጣት አለ።,Warning,4,Warning_10,train
6211,እንደሚመስለኝ ትዕዛዙን በሚቀጥለው ሳምንት ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,train
6212,አዎ፣ ቦታው ነፃ ነው... በጣም ምቹ!,Sarcasm/Irony,5,Sarcasm/Irony_08,train
6213,ለአስተዳዳሪው ዛሬ አልደወሉልኝም።,Complaint,6,Complaint_14,train
6214,ውሳኔው ዛሬ ማታ አልተሰጠም።,Complaint,6,Complaint_13,train
6215,እባክዎ ቦታውን አሁን ይላኩልኝ።,Request,0,Request_04,train
6216,የጓደኛችን አገልግሎት መጥፎ ነው።,Complaint,6,Complaint_10,val
6217,አዎ፣ ሰነዱን ዛሬ ጠዋት አደረግኩት... ትክክል ነው!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
6218,አዎ፣ ለእናቴ ደውያለሁ... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_14,val
6219,ትዕዛዙ በዚህ ሳምንት ተጠናቀቀ።,Assertion,1,Assertion_02,train
6220,ይሻላል ውሳኔውን በዚህ አመት ማሳወቅ።,Suggestion,3,Suggestion_14,train
6221,እንደምን አደረሽ?,Phatic,7,Phatic_09,train
6222,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,train
6223,አልችልም፣ ክፍያውን ዛሬ ማድረስ አልቻልኩም።,Refusal,2,Refusal_00,train
6224,ክፍያው ነገ አልተከፈለም።,Complaint,6,Complaint_03,train
6225,ይቅርታ፣ ውሳኔውን በቅርቡ ማሳወቅ አልችልም።,Refusal,2,Refusal_14,test
6226,ውሳኔውን ዛሬ አሳውቃለሁ።,Promise,8,Promise_11,test
6227,ለቤተሰቤ ነገ ጠዋት አልደወሉልኝም።,Complaint,6,Complaint_14,train
6228,የስጦታው ችግር ከሐሙስ ጀምሮ ከሰራተኛው ጋር እፈታለሁ።,Assertion,1,Assertion_00,train
6229,ውሳኔውን በዚህ ወር አሳውቃለሁ።,Promise,8,Promise_11,train
6230,አልቻልኩም፣ ስጦታውን ዛሬ ማታ ማምጣት አልቻልኩም።,Refusal,2,Refusal_06,train
6231,ምናልባት መልእክቱን ነገ ማታ ማድረግ ይሻላል።,Suggestion,3,Suggestion_00,val
6232,የፋይሉ ሁኔታ ጥሩ ነው።,Assertion,1,Assertion_03,test
6233,እባክሽ ምግቡን ዛሬ ማታ አዘጋጅልኝ።,Request,0,Request_13,train
6234,መጽሐፉን በቅርቡ አመልሳለሁ።,Promise,8,Promise_09,train
6235,እባክዎ ስጦታውን ነገ ማታ ያድርሱልኝ።,Request,0,Request_06,train
6236,እንደኔ ሀሳብ ክፍያውን በዚህ ሳምንት መላክ ይሻላል።,Suggestion,3,Suggestion_01,train
6237,ማስጠንቀቂያ፣ ውሳኔውን ነገ ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,test
6238,የትዕዛዙ ችግር ከዛሬ ጀምሮ ከእህቴ ጋር እፈታለሁ።,Promise,8,Promise_00,val
6239,አልቻልኩም፣ ስጦታውን በቅርቡ ማምጣት አልቻልኩም።,Refusal,2,Refusal_06,test
6240,ክፍያው ነገ አልተከፈለም።,Complaint,6,Complaint_03,train
6241,እርግጥ ነው፣ ትዕዛዙ በዚህ ሳምንት ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_01,train
6242,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,train
6243,እንደኔ ሀሳብ ሪፖርቱን በዚህ ወር ማቅረብ ይሻላል።,Suggestion,3,Suggestion_07,train
6244,ነጋዴው፣ ስራ በፖስታ ቤት እንዴት ነው?,Phatic,7,Phatic_00,train
6245,ምግቡ ዛሬ ጠዋት አልደረሰኝም።,Complaint,6,Complaint_08,train
6246,አዎ፣ ለጓደኛችን ላክኩት... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_02,test
6247,መረጃው ትክክል ነው።,Assertion,1,Assertion_04,train
6248,እርግጥ ነው፣ መረጃው ትክክል ነው... በጣም ግልጽ!,Sarcasm/Irony,5,Sarcasm/Irony_07,train
6249,ይቅርታ፣ ውሳኔውን በሚቀጥለው ሳምንት ማሳወቅ አልችልም።,Refusal,2,Refusal_14,train
6250,እርግጥ ነው፣ ውሳኔው ትክክል ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_11,train
6251,አልቻልኩም፣ ስጦታውን በሚቀጥለው ሳምንት ማምጣት አልቻልኩም።,Refusal,2,Refusal_06,val
6252,ነጋዴው፣ ዛሬ እንዴት ነው?,Phatic,7,Phatic_07,train
6253,ክፍያውን በሚቀጥለው ወር አደርጋለሁ።,Promise,8,Promise_03,val
6254,ሰላም፣ ስራ በጤና ጣቢያ እንዴት ነው?,Phatic,7,Phatic_08,train
6255,አዎ፣ ውሉን ዛሬ ጠዋት አደረግኩት... ትክክል ነው!,Sarcasm/Irony,5,Sarcasm/Irony_00,test
6256,ተጠንቀቅ፣ ቦታውን በሚቀጥለው ሳምንት ካላስያዝክ ይያዛል።,Warning,4,Warning_08,val
6257,አልፈልግም፣ ፋይሉን አልቀበልም።,Refusal,2,Refusal_03,val
6258,ተጠንቀቅ፣ ለፖሊሱ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,train
6259,የሰነዱ ዋጋ ተቀይሯል።,Assertion,1,Assertion_09,train
6260,አዎ፣ ለአስተዳዳሪው ደውያለሁ... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_14,train
6261,ሪፖርቱን በቅርቡ አቀርባለሁ።,Promise,8,Promise_05,train
6262,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,train
6263,መረጃው ትክክል ነው።,Assertion,1,Assertion_04,train
6264,መረጃው ትክክል ነው።,Assertion,1,Assertion_04,train
6265,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,val
6266,እርግጥ ነው፣ ውሳኔው ጥሩ ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_13,val
6267,እባክዎ ውሉን በሚቀጥለው ቀን ይላኩልኝ።,Request,0,Request_00,train
6268,ስራው ነገ ጠዋት አልተጠናቀቀም።,Complaint,6,Complaint_12,train
6269,ስጦታው ገና ወደ ዩኒቨርሲቲ በሚቀጥለው ወር አልደረሰኝም።,Complaint,6,Complaint_00,train
6270,መጽሐፉ በዚህ ሳምንት ደረሰ።,Assertion,1,Assertion_11,val
6271,ይሻላል ውሳኔውን ዛሬ ማሳወቅ።,Suggestion,3,Suggestion_14,test
6272,ትዕዛዙ በቅርቡ ተጠናቀቀ።,Assertion,1,Assertion_02,val
6273,እባክሽ ምግቡን በዚህ ወር አዘጋጅልኝ።,Request,0,Request_13,val
6274,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,test
6275,ሀሳቤ መረጃውን ለአለቃዬ ማጋራት ነው።,Suggestion,3,Suggestion_11,train
6276,አዎ፣ መጽሐፉ ተመልሷል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_10,val
6277,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,test
6278,ይቅርታ፣ ለባልደረባዬ መላክ አልችልም።,Refusal,2,Refusal_05,train
6279,አይደለም፣ ሪፖርቱን በሚቀጥለው ቀን ማጠናቀቅ አልችልም።,Refusal,2,Refusal_10,train
6280,መረጃውን ነገ ጠዋት እላካለሁ።,Promise,8,Promise_06,train
6281,እባክዎ ስጦታውን በፍጥነት ያድርሱልኝ።,Request,0,Request_06,train
6282,አልቻልኩም፣ ስጦታውን ነገ ማታ ማምጣት አልቻልኩም።,Refusal,2,Refusal_06,train
6283,እባክዎ ሪፖርቱን አሁን ይላኩልኝ።,Request,0,Request_04,train
6284,አልችልም፣ ምግቡን አሁን ማዘጋጀት አልቻልኩም።,Refusal,2,Refusal_12,train
6285,ተጠንቀቅ፣ ለፖሊሱ ካልደወልክ ችግር ይፈጥራል።,Warning,4,Warning_12,val
6286,ለባልደረባዬ ዛሬ አልደወሉልኝም።,Complaint,6,Complaint_14,train
6287,አይደለም፣ ውሉን ነገ ጠዋት ማረጋገጥ አልችልም።,Refusal,2,Refusal_04,train
6288,ውሳኔውን በሚቀጥለው ቀን አሳውቃለሁ።,Promise,8,Promise_11,val
6289,ይቅርታ፣ ለአባቴ መላክ አልችልም።,Refusal,2,Refusal_05,val
6290,ይቅርታ፣ ውሳኔውን በዚህ ወር ማሳወቅ አልችልም።,Refusal,2,Refusal_14,val
6291,እንደኔ ሀሳብ መጽሐፉን ዛሬ ማታ ማንበብ ይሻላል።,Suggestion,3,Suggestion_13,train
6292,ማስጠንቀቂያ፣ ሪፖርቱን በሚቀጥለው ቀን ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,train
6293,እባክዎ መጽሐፉን ዛሬ ጠዋት ይላኩልኝ።,Request,0,Request_14,train
6294,አዎ፣ ለአባቴ ላክኩት... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_02,train
6295,መጽሐፉ በዚህ ሳምንት አልደረሰኝም።,Complaint,6,Complaint_09,train
6296,እንዴት ነሽ?,Phatic,7,Phatic_05,train
6297,ሀሳቤ መረጃውን ለአጋሬ ማጋራት ነው።,Suggestion,3,Suggestion_11,train
6298,ምክሬ ሸቀጡን አሁን ማረጋገጥ ነው።,Suggestion,3,Suggestion_03,train
6299,እባክዎ ክፍያውን በሚቀጥለው ሳምንት ያረጋግጡልኝ።,Request,0,Request_08,train
6300,ማስጠንቀቂያ፣ ሪፖርቱን በሚቀጥለው ሳምንት ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,train
6301,ውሳኔውን በፍጥነት አሳውቃለሁ።,Promise,8,Promise_11,train
6302,ሪፖርቱ በሚቀጥለው ሳምንት አልቀረበም።,Complaint,6,Complaint_05,train
6303,የሪፖርቱ ችግር ከምሽቱ ጀምሮ ከጓደኛዋ ጋር እፈታለሁ።,Assertion,1,Assertion_00,train
6304,እባክዎ መረጃውን በሚቀጥለው ቀን ይላኩልኝ።,Request,0,Request_07,train
6305,ነጋዴው፣ ስራ በሱቅ እንዴት ነው?,Phatic,7,Phatic_00,train
6306,መረጃው ትክክል ነው።,Assertion,1,Assertion_04,val
6307,ውሳኔውን በቅርቡ አሳውቃለሁ።,Promise,8,Promise_11,train
6308,ትዕዛዙ በዚህ አመት አልደረሰኝም።,Complaint,6,Complaint_01,train
6309,ምግቡ ነገ ማታ አልደረሰኝም።,Complaint,6,Complaint_08,train
6310,ውሉ በዚህ ሳምንት ተፈርሟል።,Assertion,1,Assertion_07,train
6311,ትዕዛዙ ነገ ተጠናቀቀ።,Assertion,1,Assertion_02,test
6312,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,train
6313,ክፍያው ዛሬ ማታ አልተከፈለም።,Complaint,6,Complaint_03,test
6314,እባክሽ ደብዳቤውን ነገ አምጪልኝ።,Request,0,Request_09,train
6315,እባክሽ ምግቡን ነገ ጠዋት አምጪልኝ።,Request,0,Request_01,train
6316,ተጠንቀቅ፣ ለቤተሰቤ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,train
6317,መረጃው ትክክል ነው።,Assertion,1,Assertion_04,val
6318,ሪፖርቱ በቅርቡ አልቀረበም።,Complaint,6,Complaint_05,train
6319,ይሻላል ውሉን ለባልደረባዬ ማሳወቅ።,Suggestion,3,Suggestion_02,train
6320,እባክዎ ቦታውን ነገ ማታ ያስይዙልኝ።,Request,0,Request_12,train
6321,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,train
6322,ማስጠንቀቂያ፣ ምግቡን ነገ ማታ ካላዘጋጀህ ችግር ይፈጥራል።,Warning,4,Warning_09,train
6323,ትዕዛዙ በፍጥነት ተጠናቀቀ።,Assertion,1,Assertion_02,train
6324,እንዴት ነሽ?,Phatic,7,Phatic_05,train
6325,የውሳኔው ችግር ከምሽቱ ጀምሮ አልተፈታም።,Complaint,6,Complaint_02,train
6326,እባክዎ ቦታውን ዛሬ ያስይዙልኝ።,Request,0,Request_12,train
6327,አዎ፣ ስጦታው ደርሷል... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_06,train
6328,ነጋዴው፣ ስራ በሆስፒታል እንዴት ነው?,Phatic,7,Phatic_00,train
6329,ይሻላል ፋይሉን ለጓደኛዋ ማሳወቅ።,Suggestion,3,Suggestion_02,train
6330,እርግጥ ነው፣ ትዕዛዙ ጥሩ ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_13,test
6331,ጤና ይስጥልኝ፣ ቤተሰብ እንዴት ናቸው?,Phatic,7,Phatic_06,train
6332,ስጦታው በሚቀጥለው ወር ደርሷል።,Assertion,1,Assertion_01,train
6333,ተጠንቀቅ፣ ውሉን በሚቀጥለው ቀን ካልፈረምክ ህጋዊ ችግር ይፈጥራል።,Warning,4,Warning_04,train
6334,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,train
6335,ትዕዛዙን በሚቀጥለው ቀን አጠናቅቃለሁ።,Promise,8,Promise_02,train
6336,ይሻላል ክፍያውን በዚህ ወር ማድረግ።,Suggestion,3,Suggestion_08,test
6337,ነጋዴው፣ ስራ በአውሮፕላን ማረፊያ እንዴት ነው?,Phatic,7,Phatic_00,test
6338,መረጃው ትክክል ነው።,Assertion,1,Assertion_04,train
6339,የፓኬጁ ችግር ከምሽቱ ጀምሮ ከሰራተኛው ጋር እፈታለሁ።,Assertion,1,Assertion_00,train
6340,ውሳኔው በሚቀጥለው ወር አልተሰጠም።,Complaint,6,Complaint_13,train
6341,ማስጠንቀቂያ፣ መረጃውን ካላጋራህ ችግር ይፈጥራል።,Warning,4,Warning_07,train
6342,ምክሬ አገልግሎቱን አሁን ማረጋገጥ ነው።,Suggestion,3,Suggestion_03,train
6343,ይሻላል ቲኬቱን ለአስተዳዳሪው ማሳወቅ።,Suggestion,3,Suggestion_02,train
6344,ሰላም፣ እንዴት ነህ?,Phatic,7,Phatic_01,train
6345,አይደለም፣ ውሉን ነገ ጠዋት ማረጋገጥ አልችልም።,Refusal,2,Refusal_04,test
6346,አልፈልግም፣ ቦታውን ማስያዝ አልችልም።,Refusal,2,Refusal_09,train
6347,እንዴት ነህ ጓደኛ?,Phatic,7,Phatic_12,train
6348,ማስጠንቀቂያ፣ ውሳኔውን በዚህ ሳምንት ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,val
6349,እርግጥ ነው፣ ምግቡ ዝግጁ ነው... በጣም ጣፋጭ!,Sarcasm/Irony,5,Sarcasm/Irony_09,val
6350,የትዕዛዙ ችግር ከዛሬ ጀምሮ ከአለቃዬ ጋር እፈታለሁ።,Promise,8,Promise_00,train
6351,እባክዎ ቦታውን አሁን ያስይዙልኝ።,Request,0,Request_12,train
6352,ምክሬ መረጃውን አሁን ማረጋገጥ ነው።,Suggestion,3,Suggestion_03,val
6353,የመልእክቱ ዋጋ ተቀይሯል።,Assertion,1,Assertion_09,train
6354,ትዕዛዙን በሚቀጥለው ቀን አጠናቅቃለሁ።,Promise,8,Promise_02,val
6355,ውሉ በሚቀጥለው ወር ተፈርሟል።,Assertion,1,Assertion_07,val
6356,ስራው በዚህ ሳምንት ተጀምሯል።,Assertion,1,Assertion_13,train
6357,አይ፣ አሁን ደብዳቤው ማድረግ አልችልም።,Refusal,2,Refusal_01,train
6358,ምናልባት ምግቡን በዚህ ሳምንት ማዘጋጀት ይሻላል።,Suggestion,3,Suggestion_12,train
6359,ስራው በፍጥነት ተጀምሯል።,Assertion,1,Assertion_13,val
6360,እባክዎ ቲኬቱን ለደንበኛው ዛሬ ጠዋት ይላኩልኝ።,Request,0,Request_11,train
6361,ማስጠንቀቂያ፣ ውሳኔውን ዛሬ ካላሳወቅክ ችግር ይፈጥራል።,Warning,4,Warning_11,test
6362,ትዕዛዙ ዛሬ ተጠናቀቀ።,Assertion,1,Assertion_02,train
6363,ምክሬ ቦታውን አሁን ማስያዝ ነው።,Suggestion,3,Suggestion_09,train
6364,ውሉን ዛሬ ማታ እፈርማለሁ።,Promise,8,Promise_04,train
6365,እንደሚመስለኝ ስጦታውን በሚቀጥለው ወር ማምጣት ይሻላል።,Suggestion,3,Suggestion_10,val
6366,ክፍያውን በሚቀጥለው ሳምንት አደርጋለሁ።,Promise,8,Promise_03,train
6367,ተጠንቀቅ፣ ስራውን በሚቀጥለው ቀን ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_14,test
6368,ስጦታው ገና ወደ ትምህርት ቤት በሚቀጥለው ወር አልደረሰኝም።,Complaint,6,Complaint_00,val
6369,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,train
6370,ውሉ ዛሬ ማታ ተፈርሟል።,Assertion,1,Assertion_07,test
6371,ስጦታው ነገ ደርሷል።,Assertion,1,Assertion_01,val
6372,የቲኬቱ ችግርን በሚቀጥለው ቀን እፈታለሁ።,Promise,8,Promise_14,test
6373,እንዴት ነህ ጓደኛ?,Phatic,7,Phatic_12,train
6374,ይቅርታ፣ መረጃውን ማጋራት አልችልም።,Refusal,2,Refusal_08,train
6375,ለአለቃዬ በሚቀጥለው ሳምንት አልደወሉልኝም።,Complaint,6,Complaint_14,train
6376,እባክዎ መጽሐፉን ዛሬ ጠዋት ይላኩልኝ።,Request,0,Request_14,train
6377,ሪፖርቱ ዝግጁ ነው።,Assertion,1,Assertion_08,train
6378,ክፍያው ተከፍሏል።,Assertion,1,Assertion_05,test
6379,አዎ፣ ስራው ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_12,test
6380,አዎ፣ ቦታው ነፃ ነው... በጣም ምቹ!,Sarcasm/Irony,5,Sarcasm/Irony_08,train
6381,እርግጥ ነው፣ ትዕዛዙ በሚቀጥለው ሳምንት ተጠናቀቀ... በጣም ፈጣን!,Sarcasm/Irony,5,Sarcasm/Irony_01,test
6382,መጽሐፉን ነገ አመልሳለሁ።,Promise,8,Promise_09,train
6383,የቤተሰቤ ስራ በቢሮ ጥሩ ነው።,Assertion,1,Assertion_06,train
6384,እርግጥ ነው፣ ክፍያው ተከፍሏል... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_03,val
6385,ምናልባት ሸቀጡን በሚቀጥለው ቀን ማድረግ ይሻላል።,Suggestion,3,Suggestion_00,train
6386,እባክዎ ስጦታውን በዚህ ሳምንት ያድርሱልኝ።,Request,0,Request_06,val
6387,ማስጠንቀቂያ፣ ክፍያውን በዚህ ሳምንት ካላደረግክ አገልግሎት ይቋረጣል።,Warning,4,Warning_03,train
6388,ውሳኔው በዚህ አመት አልተሰጠም።,Complaint,6,Complaint_13,train
6389,ይሻላል ምግቡን ለጓደኛዋ ማሳወቅ።,Suggestion,3,Suggestion_02,train
6390,ክፍያው ነገ አልተከፈለም።,Complaint,6,Complaint_03,val
6391,አዎ፣ ውሉ ተፈርሟል... በጣም ቀላል ነበር!,Sarcasm/Irony,5,Sarcasm/Irony_04,train
6392,የሸቀጡ ዋጋ ተቀይሯል።,Assertion,1,Assertion_09,train
6393,ምግቡን በፍጥነት አዘጋጃለሁ።,Promise,8,Promise_08,train
6394,ማስጠንቀቂያ፣ ምግቡን ነገ ማታ ካላዘጋጀህ ችግር ይፈጥራል።,Warning,4,Warning_09,train
6395,እባክዎ ቦታውን በዚህ አመት ያስይዙልኝ።,Request,0,Request_12,train
6396,ይሻላል ውሳኔውን አሁን ማሳወቅ።,Suggestion,3,Suggestion_14,train
6397,መጽሐፉን ነገ ማታ አመልሳለሁ።,Promise,8,Promise_09,train
6398,ይቅርታ፣ ለጓደኛዬ መላክ አልችልም።,Refusal,2,Refusal_05,train
6399,ቦታውን ነገ አስይዛለሁ።,Promise,8,Promise_07,test
6400,እንደሚመስለኝ ስጦታውን ዛሬ ጠዋት ማምጣት ይሻላል።,Suggestion,3,Suggestion_10,train
6401,ለሰራተኛው ዛሬ አልደወሉልኝም።,Complaint,6,Complaint_14,train
6402,አዎ፣ ስራውን አሁን አደረግኩት... ትክክል ነው!,Sarcasm/Irony,5,Sarcasm/Irony_00,train
6403,ይሻላል ክፍያውን ዛሬ ማድረግ።,Suggestion,3,Suggestion_08,val
6404,ማስጠንቀቂያ፣ ክፍያውን በሚቀጥለው ወር ካላደረግክ አገልግሎት ይቋረጣል።,Warning,4,Warning_03,test
6405,ተጠንቀቅ፣ ቦታውን ነገ ማታ ካላስያዝክ ይያዛል።,Warning,4,Warning_08,train
6406,ትዕዛዙን በቅርቡ አጠናቅቃለሁ።,Promise,8,Promise_02,train
6407,እንደሚመስለኝ ትዕዛዙን በዚህ ሳምንት ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,train
6408,እርግጥ ነው፣ ውሳኔው ትክክል ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_11,test
6409,ማስጠንቀቂያ፣ ምግቡን ዛሬ ጠዋት ካላዘጋጀህ ችግር ይፈጥራል።,Warning,4,Warning_09,test
6410,አልችልም፣ ክፍያውን በሚቀጥለው ሳምንት ማድረስ አልቻልኩም።,Refusal,2,Refusal_00,val
6411,ክፍያው ተከፍሏል።,Assertion,1,Assertion_05,train
6412,ክፍያው ተከፍሏል።,Assertion,1,Assertion_05,train
6413,ምናልባት ለባልደረባዬ መደወል ይሻላል።,Suggestion,3,Suggestion_06,train
6414,አዎ፣ ለጓደኛዬ ደውያለሁ... በጣም ቀላል!,Sarcasm/Irony,5,Sarcasm/Irony_14,train
6415,እንደምን አደረሽ?,Phatic,7,Phatic_09,train
6416,እርግጥ ነው፣ ውሳኔው ትክክል ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_11,val
6417,ሰላም፣ ስራ በገበያ እንዴት ነው?,Phatic,7,Phatic_08,train
6418,እንዴት ነሽ?,Phatic,7,Phatic_05,train
6419,ይሻላል ቦታውን ለአስተዳዳሪው ማሳወቅ።,Suggestion,3,Suggestion_02,train
6420,የፋይሉ ችግር ከባለፈው ወር ጀምሮ አልተፈታም።,Complaint,6,Complaint_02,train
6421,ማስጠንቀቂያ፣ ሪፖርቱን ነገ ጠዋት ካላቀረብክ ቅጣት አለ።,Warning,4,Warning_05,test
6422,የመልእክቱ ችግር ከባለፈው ሳምንት ጀምሮ ከጓደኛዬ ጋር እፈታለሁ።,Assertion,1,Assertion_00,test
6423,ማስጠንቀቂያ፣ ትዕዛዙን ነገ ማታ ካላጠናቀቅክ ቅጣት አለ።,Warning,4,Warning_01,train
6424,እንዴት ነሽ?,Phatic,7,Phatic_05,train
6425,ውሳኔውን ዛሬ አሳውቃለሁ።,Promise,8,Promise_11,train
6426,እንደሚመስለኝ ትዕዛዙን በፍጥነት ማጠናቀቅ ይሻላል።,Suggestion,3,Suggestion_04,train
6427,ጤና ይስጥልኝ፣ ቤተሰብ እንዴት ናቸው?,Phatic,7,Phatic_06,train
6428,ተጠንቀቅ፣ መጽሐፉን ነገ ጠዋት ካላደረግክ ችግር ይፈጥራል።,Warning,4,Warning_00,train
6429,ይሻላል ክፍያውን በዚህ ሳምንት ማድረግ።,Suggestion,3,Suggestion_08,train
6430,ተጠንቀቅ፣ ለፖሊሱ ካልላክ ችግር ይፈጥራል።,Warning,4,Warning_02,test
6431,ማስጠንቀቂያ፣ ክፍያውን ዛሬ ጠዋት ካላደረግክ አገልግሎት ይቋረጣል።,Warning,4,Warning_03,train
6432,እርግጥ ነው፣ ቦታው ጥሩ ነው... በጣም ጥሩ!,Sarcasm/Irony,5,Sarcasm/Irony_13,train
